"Code 4-digit","Section Code","Part 2-digit","Part 4-digit","Product Name","Nom du produit"
"4821","Type 10","48","21","Paper or paperboard labels of all kinds, whether or not printed","Etiquettes en papier ou en carton de toutes sortes, imprimées ou non"
"4822","Type 10","48","22","Bobbins, spools, cops and similar supports of paper pulp, paper or paperboard (whether or not perforated or hardened)","Bobines, bobines, cops et supports similaires en pâte à papier, papier ou carton (même perforés ou durcis)"
"4823","Type 10","48","23","Paper, paperboard, cellulose wadding and webs of cellulose fibres; cut to size or shape, articles of paper pulp, paper and paper-board, cellulose wadding or webs of cellulose fibres, n.e.s. in chapter 48","Papier, carton, ouate de cellulose et nappes de fibres de cellulose ; découpés à format, ouvrages en pâte à papier, papier et carton, ouate de cellulose ou nappes de fibres de cellulose, n.d.a. au chapitre 48"
"4901","Type 10","49","01","Printed books, brochures, leaflets and similar printed matter, whether or not in single sheets","Livres imprimés, brochures, dépliants et imprimés similaires, même en feuilles simples"
"4902","Type 10","49","02","Newspapers, journals and periodicals, whether or not illustrated or containing advertising material","Journaux, revues et périodiques, même illustrés ou contenant du matériel publicitaire"
"4903","Type 10","49","03","Children's picture, drawing or colouring books","Livres d'images, de dessins ou de coloriage pour enfants"
"4904","Type 10","49","04","Music, printed or in manuscript, whether or not bound or illustrated","Musique, imprimée ou manuscrite, même reliée ou illustrée"
"4905","Type 10","49","05","Maps and hydrographic or similar charts of all kinds, including atlases, wall maps, topographical plans and globes, printed","Cartes et cartes hydrographiques ou similaires de tous genres, y compris atlas, cartes murales, plans topographiques et globes, imprimés"
"4906","Type 10","49","06","Plans and drawings; for architectural, engineering, industrial, commercial, topographical or similar, being originals drawn by hand; hand-written texts; photo- graphic reproductions; their carbon copies","Plans et dessins ; pour l'architecture, l'ingénierie, l'industrie, le commerce, la topographie ou similaire, étant des originaux dessinés à la main  ; textes manuscrits ; reproductions photographiques ; leurs copies carbone"
"4907","Type 10","49","07","Unused postage, revenue or similar stamps of current or new issue in the country to which destined; stamp-impressed paper; cheque forms; banknotes, stock, share or bond certificates and the like","Timbres-poste, fiscaux ou timbres similaires non utilisés d'émission actuelle ou nouvelle dans le pays de destination  ; papier timbré ; vérifier les formulaires ; billets de banque, certificats d'actions, d'actions ou d'obligations et similaires"
"4908","Type 10","49","08","Transfers (decalcomanias)","Transferts (décalcomanies)"
"4909","Type 10","49","09","Printed or illustrated postcards; printed cards bearing personal greetings, messages or announcements, whether or not illustrated, with or without envelopes or trimmings","Cartes postales imprimées ou illustrées ; cartes imprimées contenant des voeux, des messages ou des annonces personnels, illustrées ou non, avec ou sans enveloppes ou garnitures"
"4910","Type 10","49","10","Calendars of any kind, printed, including calendar blocks","Calendriers de toutes sortes, imprimés, y compris les blocs de calendrier"
"4911","Type 10","49","11","Printed matter, n.e.s., including printed pictures and photographs","Imprimés, n.d.a., y compris les images et photographies imprimées"
"5001","Type 11","50","01","Silk-worm cocoons suitable for reeling","Cocons de vers à soie aptes au dévidage"
"5002","Type 11","50","02","Raw silk (not thrown)","Soie grège (non jetée)"
"5003","Type 11","50","03","Silk waste (including cocoons unsuitable for reeling, yarn waste and garnetted stock)","Déchets de soie (y compris les cocons impropres au dévidage, les déchets de fils et les effilochés)"
"5004","Type 11","50","04","Silk; yarn (other than yarn spun from silk waste), not put up for retail sale","Soie ; fils (autres que les fils de déchets de soie), non conditionnés pour la vente au détail"
"5005","Type 11","50","05","Yarn spun from silk waste, not put up for retail sale","Fils de déchets de soie, non conditionnés pour la vente au détail"
"5006","Type 11","50","06","Silk yarn and yarn spun from silk waste, put up for retail sale; silk-worm gut","Fils de soie et fils de déchets de soie, conditionnés pour la vente au détail ; intestin de ver à soie"
"5007","Type 11","50","07","Woven fabrics of silk or of silk waste","Tissus de soie ou de déchets de soie"
"5101","Type 11","51","01","Wool, not carded or combed","Laine, non cardée ni peignée"
"5102","Type 11","51","02","Fine or coarse animal hair, not carded or combed","Poils fins ou grossiers, non cardés ni peignés"
"5103","Type 11","51","03","Waste of wool or of fine or coarse animal hair, including yarn waste but excluding garnetted stock","Déchets de laine ou de poils fins ou grossiers, y compris les déchets de fils mais à l'exclusion des effilochés"
"5104","Type 11","51","04","Wool, or fine or coarse animal hair; garnetted stock","Laine ou poils fins ou grossiers ; effiloché"
"5105","Type 11","51","05","Wool and fine or coarse animal hair; carded or combed (including combed wool in fragments)","Laine et poils fins ou grossiers ; cardée ou peignée (y compris la laine peignée en fragments)"
"5106","Type 11","51","06","Yarn of carded wool, not put up for retail sale","Fils de laine cardée, non conditionnés pour la vente au détail"
"5107","Type 11","51","07","Yarn of combed wool, not put up for retail sale","Fils de laine peignée, non conditionnés pour la vente au détail"
"5108","Type 11","51","08","Yarn of fine animal hair (carded or combed), not put up for retail sale","Fils de poils fins (cardés ou peignés), non conditionnés pour la vente au détail"
"5109","Type 11","51","09","Yarn of wool or of fine animal hair, put up for retail sale","Fils de laine ou de poils fins, conditionnés pour la vente au détail"
"5110","Type 11","51","10","Yarn of coarse animal hair or of horsehair (including gimped horsehair yarn), whether or not put up for retail sale","Fils de poils grossiers ou de crin (y compris les fils de crin guipés), même conditionnés pour la vente au détail"
"5111","Type 11","51","11","Woven fabrics of carded wool or of carded fine animal hair","Tissus de laine cardée ou de poils fins cardés"
"5112","Type 11","51","12","Woven fabrics of combed wool or of combed fine animal hair","Tissus de laine peignée ou de poils fins peignés"
"5113","Type 11","51","13","Woven fabrics of coarse animal hair or of horsehair","Tissus de poils grossiers ou de crin"
"5201","Type 11","52","01","Cotton; not carded or combed","Coton ; non cardé ni peigné"
"5202","Type 11","52","02","Cotton waste (including yarn waste and garnetted stock)","Déchets de coton (y compris les déchets de fil et les effilochés)"
"5203","Type 11","52","03","Cotton, carded or combed","Coton, cardé ou peigné"
"5204","Type 11","52","04","Cotton sewing thread, whether or not put up for retail sale","Fils à coudre de coton, même conditionnés pour la vente au détail"
"5205","Type 11","52","05","Cotton yarn (other than sewing thread), containing 85% or more by weight of cotton, not put up for retail sale","Fils de coton (autres que les fils à coudre), contenant au moins 85 % en poids de coton, non conditionnés pour la vente au détail"
"5206","Type 11","52","06","Cotton yarn (other than sewing thread), containing less than 85% by weight of cotton, not put up for retail sale","Fils de coton (autres que les fils à coudre), contenant moins de 85 % en poids de coton, non conditionnés pour la vente au détail"
"5207","Type 11","52","07","Cotton yarn (other than sewing thread), put up for retail sale","Fils de coton (autres que fils à coudre), conditionnés pour la vente au détail"
"5208","Type 11","52","08","Woven fabrics of cotton, containing 85% or more by weight of cotton, weighing not more than 200 g/m2","Tissus de coton, contenant au moins 85 % en poids de coton, d'un poids n'excédant pas 200 g/m2"
"5209","Type 11","52","09","Woven fabrics of cotton, containing 85% or more by weight of cotton, weighing more than 200g/m2","Tissus de coton, contenant au moins 85 % en poids de coton, pesant plus de 200 g/m2"
"5210","Type 11","52","10","Woven fabrics of cotton, containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, weighing not more than 200 g/m2","Tissus de coton, contenant moins de 85 % en poids de coton, mélangés principalement ou uniquement avec des fibres synthétiques ou artificielles, d'un poids n'excédant pas 200 g/m2"
"5211","Type 11","52","11","Woven fabrics of cotton, containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, weighing more than 200g/m2","Tissus de coton, contenant moins de 85 % en poids de coton, mélangés principalement ou uniquement avec des fibres synthétiques ou artificielles, d'un poids supérieur à 200 g/m2"
"5212","Type 11","52","12","Other woven fabrics of cotton, n.e.s. in chapter 52","Autres tissus de coton, n.d.a. au chapitre 52"
"5301","Type 11","53","01","Flax, raw or processed but not spun; flax tow and waste (including yarn waste and garnetted stock)","Lin brut ou transformé mais non filé ; étoupes et déchets de lin (y compris les déchets de fils et les effilochés)"
"5302","Type 11","53","02","True hemp (cannabis sativa L.), raw or processed but not spun; tow and waste of true hemp (including yarn waste and garnetted stock)","Vrai chanvre (cannabis sativa L.), brut ou transformé mais non filé ; étoupes et déchets de chanvre véritable (y compris les déchets de fils et les effilochés)"
"5303","Type 11","53","03","Jute and other textile bast fibres (not flax, true hemp and ramie), raw or processed but not spun; tow and waste of these fibres, including yarn waste and garnetted stock","Jute et autres fibres textiles libériennes (à l'exception du lin, du chanvre véritable et de la ramie), bruts ou transformés mais non filés  ; étoupes et déchets de ces fibres, y compris déchets de fils et effilochés"
"5304","Type 11","53","04","Sisal and other textile fibres of genus agave, raw or processed but not spun; tow and waste of these fibres (including yarn waste and garnetted stock)","Sisal et autres fibres textiles du genre agave, bruts ou travaillés mais non filés  ; étoupes et déchets de ces fibres (y compris les déchets de fils et les effilochés)"
"5305","Type 11","53","05","Coconut, abaca (manila hemp or musa textilis nee), ramie and other vegetable textile fibres n.e.s., raw or processed but not spun; tow and waste of these fibres (including yarn waste and garnetted stock)","Noix de coco, abaca (chanvre de Manille ou musa textilis nee), ramie et autres fibres textiles végétales n.c.a., brutes ou transformées mais non filées ; étoupes et déchets de ces fibres (y compris les déchets de fils et les effilochés)"
"5306","Type 11","53","06","Flax yarn","Fil de lin"
"5307","Type 11","53","07","Yarn of jute or of other textile bast fibres of heading no. 5305","Fils de jute ou d'autres fibres textiles libériennes du no. 5305"
"5308","Type 11","53","08","Yarn of other vegetable textile fibres; paper yarn","Fils d'autres fibres textiles végétales ; fil de papier"
"5309","Type 11","53","09","Woven fabrics of flax","Tissus de lin"
"5310","Type 11","53","10","Woven fabrics of jute, other textile bast fibres of heading no. 5303","Tissus de jute, autres fibres textiles libériennes du no. 5303"
"5311","Type 11","53","11","Woven fabrics of other vegetable textile fibres; woven fabrics of paper yarn","Tissus d'autres fibres textiles végétales ; tissus de fils de papier"
"5401","Type 11","54","01","Sewing thread of man-made filaments, whether or not put up for retail sale","Fils à coudre de filaments synthétiques ou artificiels, même conditionnés pour la vente au détail"
"5402","Type 11","54","02","Synthetic filament yarn (other than sewing thread), not put up for retail sale, including synthetic monofilament of less than 67 decitex","Fils de filaments synthétiques (autres que les fils à coudre), non conditionnés pour la vente au détail, y compris les monofilaments synthétiques de moins de 67 décitex"
"5403","Type 11","54","03","Artificial filament yarn (other than sewing thread), not put up for retail sale, including artificial monofilament of less than 67 decitex","Fils de filaments artificiels (autres que les fils à coudre), non conditionnés pour la vente au détail, y compris les monofilaments artificiels de moins de 67 décitex"
"5404","Type 11","54","04","Synthetic monofilament of 67 decitex or more, of which no cross-sectional dimension exceeds 1mm; strip and the like (eg artificial straw), of synthetic textile materials of a width not exceeding 5mm","Monofilament synthétique de 67 décitex ou plus, dont aucune dimension de la section n'excède 1 mm ; bande et similaires (par exemple paille artificielle), en matières textiles synthétiques d'une largeur n'excédant pas 5 mm"
"5405","Type 11","54","05","Artificial monofilament of 67 decitex or more, no cross-sectional dimension exceeds 1mm; strip and the like (eg artificial straw), of artificial textile materials of a width not exceeding 5mm","Monofilament artificiel de 67 décitex ou plus, dont aucune dimension de section ne dépasse 1 mm ; bande et similaire (par exemple paille artificielle), en matières textiles artificielles d'une largeur n'excédant pas 5 mm"
"5406","Type 11","54","06","Man-made filament yarn (other than sewing thread), put up for retail sale","Fils de filaments synthétiques ou artificiels (autres que les fils à coudre), conditionnés pour la vente au détail"
"5407","Type 11","54","07","Woven fabrics of synthetic filament yarn, including woven fabrics obtained from materials of heading no. 5404","Tissus de fils de filaments synthétiques, y compris les tissus obtenus à partir des matières du no. 5404"
"5408","Type 11","54","08","Woven fabrics of artificial filament yarn including woven fabrics obtained from materials of heading no. 5404","Tissus de fils de filaments artificiels, y compris les tissus obtenus à partir des matières du no. 5404"
"5501","Type 11","55","01","Synthetic filament tow","Remorquage de filaments synthétiques"
"5502","Type 11","55","02","Artificial filament tow","Remorquage de filaments artificiels"
"5503","Type 11","55","03","Synthetic staple fibres, not carded, combed or otherwise processed for spinning","Fibres synthétiques discontinues, non cardées ni peignées ni autrement travaillées pour la filature"
"5504","Type 11","55","04","Artificial staple fibres, not carded, combed or otherwise processed for spinning","Fibres artificielles discontinues, non cardées ni peignées ni autrement travaillées pour la filature"
"5505","Type 11","55","05","Waste (including noils, yarn waste and garnetted stock), of man-made fibres","Déchets (y compris blousses, déchets de fils et effilochés), de fibres synthétiques ou artificielles"
"5506","Type 11","55","06","Synthetic staple fibres, carded, combed or otherwise processed for spinning","Fibres synthétiques discontinues, cardées, peignées ou autrement travaillées pour la filature"
"5507","Type 11","55","07","Artificial staple fibres, carded, combed or otherwise processed for spinning","Fibres artificielles discontinues, cardées, peignées ou autrement travaillées pour la filature"
"5508","Type 11","55","08","Sewing thread of man-made staple fibres, whether or not put up for retail sale","Fils à coudre de fibres synthétiques ou artificielles discontinues, même conditionnés pour la vente au détail"
"5509","Type 11","55","09","Yarn (other than sewing thread) of synthetic staple fibres, not put up for retail sale","Fils (autres que fils à coudre) de fibres synthétiques discontinues, non conditionnés pour la vente au détail"
"5510","Type 11","55","10","Yarn (other than sewing thread) of artificial staple fibres, not put up for retail sale","Fils (autres que fils à coudre) de fibres artificielles discontinues, non conditionnés pour la vente au détail"
"5511","Type 11","55","11","Yarn (not sewing thread), of man-made staple fibres, put up for retail sale","Fils (autres que fils à coudre), de fibres synthétiques ou artificielles discontinues, conditionnés pour la vente au détail"
"5512","Type 11","55","12","Woven fabrics of synthetic staple fibres, containing 85% or more by weight of synthetic staple fibres","Tissus de fibres synthétiques discontinues, contenant au moins 85 % en poids de fibres synthétiques discontinues"
"5513","Type 11","55","13","Woven fabrics of synthetic staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight not exceeding 170g/m2","Tissus de fibres synthétiques discontinues, contenant moins de 85 % en poids de ces fibres, mélangées principalement ou uniquement avec du coton, d'un poids n'excédant pas 170 g/m2"
"5514","Type 11","55","14","Woven fabrics of synthetic staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight exceeding 170g/m2","Tissus de fibres synthétiques discontinues, contenant moins de 85 % en poids de ces fibres, mélangées principalement ou uniquement avec du coton, d'un poids excédant 170 g/m2"
"5515","Type 11","55","15","Woven fabrics of synthetic staple fibres, n.e.s. in chapter 55","Tissus de fibres synthétiques discontinues, n.d.a. au chapitre 55"
"5516","Type 11","55","16","Woven fabrics of artificial staple fibres","Tissus de fibres artificielles discontinues"
"5601","Type 11","56","01","Wadding of textile materials and articles thereof; textile fibres, not exceeding 5 mm in length (flock), textile dust and mill neps","Ouates de matières textiles et ouvrages en ces matières ; fibres textiles d'une longueur n'excédant pas 5 mm (flock), poussières textiles et neps de moulin"
"5602","Type 11","56","02","Felt; whether or not impregnated, coated, covered or laminated","Feutre ; même imprégnés, enduits, recouverts ou stratifiés"
"5603","Type 11","56","03","Nonwovens; whether or not impregnated, coated, covered or laminated","Non-tissés  ; même imprégnés, enduits, recouverts ou stratifiés"
"5604","Type 11","56","04","Rubber thread and cord, textile covered; textile yarn and strip and the like of heading no. 5404, 5405; impregnated, coated, covered or sheathed with rubber or plastics","Fils et cordons en caoutchouc, recouverts de textile ; fils et lames textiles et simil. du n°5404, 5405  ; imprégnés, enduits, recouverts ou gainés de caoutchouc ou de plastique"
"5605","Type 11","56","05","Yarn; metallised, whether or not gimped, of textile yarn, or strip or the like of heading no. 5404 or 5405, combined with metal in the form of thread, strip or powder or covered with metal","Fil ; métallisés, même guipés, de fils textiles, de lames ou de formes similaires du no. 5404 ou 5405, combinés avec du métal sous forme de fil, de bande ou de poudre ou recouverts de métal"
"5606","Type 11","56","06","Yarn and strip and the like of heading no. 5404 or 5405, gimped (other than those of heading no. 5606 and gimped horsehair yarn); chenille yarn (including flock chenille yarn); loop wale-yarn","Fils et bandes et similaires du n°5404 ou 5405, guipés (autres que ceux du n°5606 et fils de crin guipés) ; fils de chenille (y compris fils de chenille floqués) ; boucle de fil de baleine"
"5607","Type 11","56","07","Twine, cordage, ropes and cables, whether or not plaited or braided; whether or not impregnated, coated, covered or sheathed with rubber or plastics","Ficelles, cordages, cordes et câbles, même tressés ou tressés ; même imprégnés, enduits, recouverts ou gainés de caoutchouc ou de matière plastique"
"5608","Type 11","56","08","Twine, cordage or rope; knotted netting, made up fishing nets and other made up nets, of textile materials","Ficelle, cordage ou corde ; filets noués, filets de pêche confectionnés et autres filets confectionnés, en matières textiles"
"5609","Type 11","56","09","Articles of yarn, strip or the like of heading no. 5404 or 5405; twine, cordage, rope or cables n.e.s. or included","Ouvrages en fils, lames ou formes similaires du no. 5404 ou 5405  ; ficelles, cordages, cordes ou câbles n.d.a. ou inclus"
"5701","Type 11","57","01","Carpets and other textile floor coverings; knotted, whether or not made up","Tapis et autres revêtements de sol textiles ; noués, confectionnés ou non"
"5702","Type 11","57","02","Carpets and other textile floor coverings; woven, (not tufted or flocked), whether or not made up, including ""kelem"", ""schumacks"", ""karamanie"" and similar hand-woven rugs","Tapis et autres revêtements de sol textiles ; tissés (non touffetés ni floqués), même confectionnés, y compris les kelem, schumacks, karamanie et tapis similaires tissés à la main"
"5703","Type 11","57","03","Carpets and other textile floor coverings; tufted, whether or not made up","Tapis et autres revêtements de sol textiles ; touffeté, même confectionné"
"5704","Type 11","57","04","Carpets and other textile floor coverings; of felt, (not tufted or flocked), whether or not made up","Tapis et autres revêtements de sol textiles ; de feutre (non touffeté ni floqué), même confectionné"
"5705","Type 11","57","05","Carpets and other textile floor coverings; n.e.s. in chapter 57, whether or not made up","Tapis et autres revêtements de sol textiles ; n.c.a. au chapitre 57, qu'ils soient ou non constitués"
"5801","Type 11","58","01","Fabrics; woven pile and chenille fabrics, other than fabrics of heading no. 5802 or 5806","Tissus ; tissus velours et chenille tissés, autres que les tissus du no. 5802 ou 5806"
"5802","Type 11","58","02","Fabrics; terry towelling and similar woven terry fabrics other than narrow fabrics of heading no. 5806; tufted textile fabrics, excluding products of heading no. 5703","Tissus ; éponge en tissu éponge et tissus similaires en tissu éponge autres que les tissus fins du no. 5806  ; tissus tuftés, à l'exclusion des produits du no. 5703"
"5803","Type 11","58","03","Gauze; other than narrow fabrics of heading no. 5806","Gaze ; autres que les tissus fins du no. 5806"
"5804","Type 11","58","04","Tulles and other net fabrics; not including woven, knitted or crocheted fabrics; lace in the piece, in strips or in motifs, (other than fabrics of heading no. 6002)","Tulles et autres tissus filets ; à l'exclusion des tissus tissés, tricotés ou crochetés ; dentelles en pièces, en bandes ou en motifs (autres que les tissus du n°6002)"
"5805","Type 11","58","05","Tapestries; hand-woven, (gobelins, flanders, aubusson, beauvais and the like) and needle-worked tapestries (eg petit point, cross-stitch) whether or not made up","Tapisseries ; tapisseries tissées à la main (gobelins, flandres, aubusson, beauvais et similaires) et à l'aiguille (p.ex. petit point, point de croix) même confectionnées"
"5806","Type 11","58","06","Fabrics; narrow woven, other than goods of heading no. 5807; narrow fabrics consisting of warp without weft assembled by means of an adhesive (bolducs)","Tissus ; à tissage étroit, autres que les produits du no. 5807  ; tissus étroits constitués de chaîne sans trame assemblés au moyen d'un adhésif (bolducs)"
"5807","Type 11","58","07","Labels, badges and similar articles; of textile materials, in the piece, in strips or cut to shape or size, not embroidered","Étiquettes, insignes et articles similaires  ; de matières textiles, en pièces, en bandes ou découpées à façon, non brodées"
"5808","Type 11","58","08","Braids in the piece; ornamental trimmings in the piece, without embroidery, other than knitted or crocheted; tassels, pompons and similar articles","Tresses dans la pièce ; passementerie en pièce, sans broderie, autre qu'en bonneterie ; glands, pompons et articles similaires"
"5809","Type 11","58","09","Fabrics, woven; of metal thread and metallised yarn of heading no. 5605, of a kind used in apparel, as furnishing fabrics or similar purposes; n.e.s. or included","Tissus tissés ; de fils métalliques et de fils métallisés du n°5605, des types utilisés pour l'habillement, comme tissus d'ameublement ou à des fins similaires  ; n.c.a. ou inclus"
"5810","Type 11","58","10","Embroidery; in the piece, in strips or in motifs","Broderie ; à la pièce, en bandes ou en motifs"
"5811","Type 11","58","11","Quilted textile products; in the piece, composed of one or more layers of textile materials assembled with padding by stitching or otherwise (excluding embroidery of heading no. 5810)","Produits textiles matelassés ; en pièce, composés d'une ou plusieurs couches de matières textiles assemblées avec rembourrage par couture ou autrement (à l'exclusion des broderies du n°5810)"
"5901","Type 11","59","01","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","Tissus textiles, enduits de gomme ou de substance amylacée, utilisés pour les couvertures extérieures de livres et similaires ; toile à tracer, toile à peindre préparée ; bougran et tissus textiles raidis similaires utilisés pour la fondation des chapeaux"
"5902","Type 11","59","02","Textile fabrics; tyrecord of high tenacity yarn of nylon or other polyamides polyesters or viscose rayon","Tissus textiles ; tyrecord de fils à haute ténacité de nylon ou d'autres polyamides polyesters ou rayonne viscose"
"5903","Type 11","59","03","Textile fabrics impregnated, coated, covered or laminated with plastics, other than those of heading no. 5902","Tissus imprégnés, enduits, recouverts ou stratifiés de matières plastiques, autres que ceux du no. 5902"
"5904","Type 11","59","04","Linoleum, whether or not cut to shape; floor coverings consisting of a coating or covering applied on a textile backing, whether or not cut to shape","Linoléum, même découpé en forme ; revêtements de sol constitués d'un enduit ou d'un revêtement appliqué sur un support textile, même découpés en forme"
"5905","Type 11","59","05","Textile wall coverings","Revêtements muraux textiles"
"5906","Type 11","59","06","Textile fabrics, rubberised; other than those of heading no. 5902","Tissus textiles caoutchoutés ; autres que ceux du no. 5902"
"5907","Type 11","59","07","Textile fabrics; otherwise impregnated, coated or covered; painted canvas being theatrical scenery, studio back-cloths or the like","Tissus textiles ; autrement imprégnés, enduits ou couverts  ; toiles peintes en tant que décors de théâtre, toiles de fond de studio ou similaires"
"5908","Type 11","59","08","Textile wicks, woven, plaited or knitted; for lamps, stoves, lighters, candles or the like; incandescent gas mantles and tubular knitted gas mantle fabric therefor, whether or not impregnated","Mèches textiles, tissées, tressées ou tricotées ; pour lampes, réchauds, briquets, bougies ou similaires  ; manchons à gaz incandescents et tissus tubulaires tricotés pour manchons à gaz, même imprégnés"
"5909","Type 11","59","09","Textile hosepiping and similar textile tubing; with or without lining, armour or accessories of other materials","Tuyaux textiles et tubes textiles similaires ; avec ou sans doublure, armure ou accessoires d'autres matériaux"
"5910","Type 11","59","10","Textiles; transmission or conveyor belts or belting, of textile material, whether or not reinforced with metal or other material","Textiles ; courroies ou bandes transporteuses ou de transmission, en matières textiles, même renforcées de métal ou d'une autre matière"
"5911","Type 11","59","11","Textile products and articles for technical uses; specified in note 7 to this chapter","Produits textiles et articles à usage technique ; spécifié dans la note 7 du présent chapitre"
"6001","Type 11","60","01","Fabrics; pile fabrics, including ""long pile"" fabrics and terry fabrics, knitted or crocheted","Tissus ; tissus à poils, y compris tissus à poils longs et tissus éponge, tricotés ou crochetés"
"6002","Type 11","60","02","Fabrics; knitted or crocheted, other than those of heading no. 6001","Tissus ; en bonneterie, autres que celles du n°6001"
"6101","Type 11","61","01","Coats; men's or boys' overcoats, car-coats, capes, cloaks, anoraks, ski-jackets, wind-cheaters, wind-jackets and similar articles; knitted or crocheted, other than those of heading no. 6103","Manteaux ; pardessus, cabans, capes, capes, anoraks, vestes de ski, coupe-vent, coupe-vent et articles similaires pour hommes ou garçonnets ; en bonneterie, autres que celles du n°6103"
"6102","Type 11","61","02","Coats; women's or girls' overcoats, car-coats, capes, cloaks, anoraks, ski-jackets, wind-cheaters, wind-jackets and similar articles, knitted or crocheted, other than those of heading no. 6104","Manteaux ; pardessus, paletots, capes, capes, anoraks, vestes de ski, coupe-vent, coupe-vent et articles similaires, en bonneterie, pour femmes ou fillettes, autres que ceux du no. 6104"
"6103","Type 11","61","03","Suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches, shorts (not swimwear); men's or boys', knitted or crocheted","Costumes, ensembles, vestes, blazers, pantalons, salopettes à bretelles, culottes, shorts (à l'exception des maillots de bain) ; pour hommes ou garçons, tricotés ou crochetés"
"6104","Type 11","61","04","Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (not swimwear), women's or girls', knitted or crocheted","Costumes, ensembles, vestes, robes, jupes, jupes-culottes, pantalons, salopettes à bretelles, culottes et shorts (à l'exception des maillots de bain), pour femmes ou fillettes, en bonneterie"
"6105","Type 11","61","05","Shirts; men's or boys', knitted or crocheted","Chemises ; pour hommes ou garçons, tricotés ou crochetés"
"6106","Type 11","61","06","Blouses, shirts and shirt-blouses; women's or girls', knitted or crocheted","Blouses, chemises et chemisiers chemises ; pour femmes ou filles, tricotés ou crochetés"
"6107","Type 11","61","07","Underpants, briefs, nightshirts, pyjamas, bathrobes, dressing gowns and similar articles; men's or boys', knitted or crocheted","Caleçons, slips, chemises de nuit, pyjamas, peignoirs, robes de chambre et articles similaires  ; pour hommes ou garçons, tricotés ou crochetés"
"6108","Type 11","61","08","Slips, petticoats, briefs, panties, nightdresses, pyjamas, negligees, bathrobes, dressing gowns and similar articles; women's or girls', knitted or crocheted","Slips, jupons, caleçons, culottes, chemises de nuit, pyjamas, déshabillés, peignoirs, robes de chambre et articles similaires  ; pour femmes ou filles, tricotés ou crochetés"
"6109","Type 11","61","09","T-shirts, singlets and other vests; knitted or crocheted","T-shirts, maillots et autres gilets ; tricoté ou crocheté"
"6110","Type 11","61","10","Jerseys, pullovers, cardigans, waistcoats and similar articles; knitted or crocheted","Jerseys, pull-overs, cardigans, gilets et articles similaires  ; tricoté ou crocheté"
"6111","Type 11","61","11","Garments and clothing accessories, babies'; knitted or crocheted","Vêtements et accessoires vestimentaires pour bébés » ; tricoté ou crocheté"
"6112","Type 11","61","12","Track suits, ski suits and swimwear; knitted or crocheted","Survêtements, combinaisons de ski et maillots de bain ; tricoté ou crocheté"
"6113","Type 11","61","13","Garments made up of knitted or crocheted fabrics of heading no. 5903, 5906 and 5907","Vêtements en étoffes de bonneterie du no. 5903, 5906 et 5907"
"6114","Type 11","61","14","Garments; knitted or crocheted, n.e.s. in chapter 61","Habits ; tricotés ou crochetés, n.d.a. au chapitre 61"
"6115","Type 11","61","15","Hosiery; panty hose, tights, stockings, socks and other hosiery, including stockings for varicose veins and footwear without applied soles, knitted or crocheted","Bonneterie ; collants, collants, bas, chaussettes et autres articles de bonneterie, y compris bas pour varices et chaussures sans semelles appliquées, tricotés ou crochetés"
"6116","Type 11","61","16","Gloves, mittens and mitts; knitted or crocheted","Gants, mitaines et mitaines ; tricoté ou crocheté"
"6117","Type 11","61","17","Clothing accessories; made up, knitted or crocheted, knitted or crocheted parts of garments or of clothing accessories","Vêtements & Accessoires ; confectionnés, tricotés ou crochetés, parties de vêtements ou d'accessoires vestimentaires en bonneterie"
"6201","Type 11","62","01","Overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, men's or boys', other than those of heading no. 6203 (not knitted or crocheted)","Pardessus, paletots, capes, capes, anoraks (y compris les vestes de ski), coupe-vent, coupe-vent et articles simil., pour hommes ou garçonnets, autres que ceux du no. 6203 (ni tricoté ni crocheté)"
"6202","Type 11","62","02","Coats; women's or girls' overcoats, carcoats, capes, cloaks, anoraks, ski-jackets, wind-cheaters, wind-jackets and similar articles, other than those of heading no. 6204 (not knitted or crocheted)","Manteaux ; pardessus, manteaux, capes, capes, anoraks, vestes de ski, coupe-vent, coupe-vent et articles simil., pour femmes ou fillettes, autres que ceux du no. 6204 (ni tricoté ni crocheté)"
"6203","Type 11","62","03","Suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches and shorts (other than swimwear); men's or boys' (not knitted or crocheted)","Costumes, ensembles, vestes, blazers, pantalons, salopettes à bretelles, culottes et shorts (autres que maillots de bain) ; pour hommes ou garçons (ni tricotés ni crochetés)"
