"Code 4-digit","Section Code","Part 2-digit","Part 4-digit","Product Name","Nom du produit"
"6502","Type 12","65","02","Hat-shapes, plaited or made by assembling strips of any material, neither blocked to shape, nor with made brims, nor lined, nor trimmed","Cloches ou formes pour chapeaux, tressées ou fabriquées par l'assemblage de bandes en toutes matières, non dressées (mises en forme) ni tournurées (mises en tournure) ni garnies"
"6504","Type 12","65","04","Hats and other headgear, plaited or made by assembling strips of any material, whether or not lined or trimmed","Chapeaux et autres coiffures, tressés ou fabriqués par l'assemblage de bandes en toutes matières, même garnis"
"6505","Type 12","65","05","Hats and other headgear, knitted or crocheted, or made up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed; hair-nets of any material, whether or not lined or trimmed","Chapeaux et autres coiffures en bonneterie ou confectionnés à l'aide de dentelles, de feutre ou d'autres produits textiles, en pièces (mais non en bandes), même garnis ; résilles et filets à cheveux en toutes matières, même garnis"
"6506","Type 12","65","06","Other headgear, whether or not lined or trimmed.","Autres chapeaux et coiffures, même garnis"
"6507","Type 12","65","07","Head-bands, linings, covers, hat foundations, hat frames, peaks and chinstraps, for headgear","Bandes pour garniture intérieure, coiffes, couvre-coiffures, carcasses, visières et jugulaires pour la chapellerie"
"6601","Type 12","66","01","Umbrellas and sun umbrellas (including walking-stick umbrellas, garden umbrellas and similar umbrellas)","Parapluies, ombrelles et parasols (y compris les parapluies-cannes, les parasols de jardin et articles similaires)"
"6602","Type 12","66","02","Walking-sticks, seat-sticks, whips, riding-crops and the like","Cannes, cannes-sièges, fouets, cravaches et articles similaires"
"6603","Type 12","66","03","Parts, trimmings and accessories of articles of heading 6601 or 6602","Parties, garnitures et accessoires pour articles des n°6601 ou 6602"
"6701","Type 12","67","01","Skins and other parts of birds with their feathers or down, feathers, parts of feathers, down and articles thereof (other than goods of heading 05.05 and worked quills and scapes)","Peaux et autres parties d'oiseaux revêtues de leurs plumes ou de leur duvet, plumes, parties de plumes, duvet et articles en ces matières, autres que les produits du n°0505 et les tuyaux et tiges de plumes, travaillés"
"6702","Type 12","67","02","Artificial flowers, foliage and fruit and parts thereof; articles made of artificial flowers, foliage or fruit.","Fleurs, feuillages et fruits artificiels et leurs parties ; articles confectionnés en fleurs, feuillages ou fruits artificiels"
"6703","Type 12","67","03","Human hair, dressed, thinned, bleached or otherwise worked; wool or other animal hair or other textile materials, prepared for use in making wigs or the like","Cheveux remis, amincis, blanchis ou autrement préparés ; laine, poils et autres matières textiles, préparés pour la fabrication de perruques ou d'articles similaires"
"6704","Type 12","67","04","Wigs, false beards, eyebrows and eyelashes, switches and the like, of human or animal hair or of textile materials; articles of human hair not elsewhere specified or included.","Perruques, barbes, sourcils, cils, mèches et articles analogues en cheveux, poils ou matières textiles ; ouvrages en cheveux non dénommés ni compris ailleurs"
"6801","Type 13","68","01","Setts, curbstones and flagstones, of natural stone (except slate)","Pavés, bordures de trottoirs et dalles de pavage, en pierres naturelles (autres que l'ardoise)"
"6802","Type 13","68","02","Worked monumental or building stone (except slate) and articles thereof, other than goods of heading 68.01; mosaic cubes and the like, of natural stone (including slate), whether or not on a backing; artificially coloured granules, chippings and powder, of natural stone (including slate)","Pierres de taille ou de construction (autres que l'ardoise) travaillées et ouvrages en ces pierres, à l'exclusion de ceux du n°6801 ; cubes, dés et articles similaires pour mosaïques, en pierres naturelles (y compris l'ardoise), même sur support ; granulés, éclats et poudres de pierres naturelles (y compris l'ardoise), colorés artificiellement"
"6803","Type 13","68","03","Worked slate and articles of slate or of agglomerated slate","Ardoise naturelle travaillée et ouvrages en ardoise naturelle ou agglomérée (ardoisine)"
"6804","Type 13","68","04","Millstones, grindstones, grinding wheels and the like, without frameworks, for grinding, sharpening, polishing, trueing or cutting, hand sharpening or polishing stones, and parts thereof, of natural stone, of agglomerated natural or artificial abrasives, or of ceramics, with or without parts of other materials","Meules et articles similaires, sans bâtis, à moudre, à défibrer, à broyer, à aiguiser, à polir, à rectifier, à trancher ou à tronçonner, pierres à aiguiser ou à polir à la main, et leurs parties, en pierres naturelles, en abrasifs naturels ou artificiels agglomérés ou en céramique, même avec parties en autres matières"
"6805","Type 13","68","05","Natural or artificial abrasive powder or grain, on a base of textile material, of paper, of paperboard or of other materials, whether or not cut to shape or sewn or otherwise made up","Abrasifs naturels ou artificiels en poudre ou en grains, appliqués sur produits textiles, papier, carton ou autres matières, même découpés, cousus ou autrement assemblés"
"6806","Type 13","68","06","Slag wool, rock wool and similar mineral wools; exfoliated vermiculite, expanded clays, foamed slag and similar expanded mineral materials; mixtures and articles of heat-insulating, sound-insulating or sound-absorbing mineral materials, other than those of heading 6811 or 6812 or of Chapter 69","Laines de laitier, de scories, de roche et laines minérales similaires ; vermiculite expansée, argiles expansées, mousse de scories et produits minéraux similaires expansés ; mélanges et ouvrages en matières minérales à usages d'isolants thermiques ou sonores ou pour l'absorption du son, à l'exclusion de ceux des n°6811, 6812 ou du Chapitre 69"
"6807","Type 13","68","07","Articles of asphalt or of similar material (for example, petroleum bitumen or coal tar pitch)","Ouvrages en asphalte ou en produits similaires (poix de pétrole, brais, par exemple)"
"6808","Type 13","68","08","Panels, boards, tiles, blocks and similar articles of vegetable fibre, of straw or of shavings, chips, particles, sawdust or other waste, of wood, agglomerated with cement, plaster or other mineral binders","Panneaux, planches, carreaux, blocs et articles similaires, en fibres végétales, en paille ou en copeaux, plaquettes, particules, sciures ou autres déchets de bois, agglomérés avec du ciment, du plâtre ou d'autres liants minéraux"
"6809","Type 13","68","09","Articles of plaster or of compositions based on plaster.","Ouvrages en plâtre ou en compositions à base de plâtre"
"6810","Type 13","68","10","Articles of cement, of concrete or of artificial stone, whether or not reinforced","Ouvrages en ciment, en béton ou en pierre artificielle, même armés"
"6811","Type 13","68","11","Articles of asbestos-cement, of cellulose fibre-cement or the like.","Ouvrages en amiante-ciment, cellulose-ciment ou similaires"
"6812","Type 13","68","12","Fabricated asbestos fibres; mixtures with a basis of asbestos or with a basis of asbestos and magnesium carbonate; articles of such mixtures or of asbestos (for example, thread, woven fabric, clothing, headgear, footwear, gaskets), whether or not reinforced, other than goods of heading 6811 or 6813","Amiante (asbeste) travaillé, en fibres ; mélanges à base d'amiante ou à base d'amiante et de carbonate de magnésium ; ouvrages en ces mélanges ou en amiante (fils, tissus, vêtements, coiffures, chaussures, joints, par exemple), même armés, autres que ceux des n°6811 ou 6813"
"6813","Type 13","68","13","Friction material and articles thereof (for example, sheets, rolls, strips, segments, discs, washers, pads), not mounted, for brakes, for clutches or the like, with a basis of asbestos, of other mineral substances or of cellulose, whether or not combined with textile or other materials","Garnitures de friction (plaques, rouleaux, bandes, segments, disques, rondelles, plaquettes, par exemple), non montées, pour freins, pour embrayages ou pour tous organes de frottement, à base d'amiante (asbeste), d'autres substances minérales ou de cellulose, même combinés avec des textiles ou d'autres matières"
"6814","Type 13","68","14","Worked mica and articles of mica, including agglomerated or reconstituted mica, whether or not on a support of paper, paperboard or other materials","Mica travaillé et ouvrages en mica, y compris le mica aggloméré ou reconstitué, même sur support en papier, en carton ou en autres matières"
"6815","Type 13","68","15","Articles of stone or of other mineral substances (including carbon fibres, articles of carbon fibres and articles of peat), not elsewhere specified or included.","Ouvrages en pierre ou en autres matières minérales (y compris les fibres de carbone, les ouvrages en ces matières et en tourbe), non dénommés ni compris ailleurs"
"6901","Type 13","69","01","Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals (for example, kieselguhr, tripolite or diatomite) or of similar siliceous earths","Briques, dalles, carreaux et autres pièces céramiques en farines siliceuses fossiles (kieselguhr, tripolite, diatomite, par exemple) ou en terres siliceuses analogues"
"6902","Type 13","69","02","Refractory bricks, blocks, tiles and similar refractory ceramic constructional goods, other than those of siliceous fossil meals or similar siliceous earths.","Briques, dalles, carreaux et pièces céramiques analogues de construction, réfractaires, autres que ceux en farines siliceuses fossiles ou en terres siliceuses analogues"
"6903","Type 13","69","03","Other refractory ceramic goods (for example, retorts, crucibles, muffles, nozzles, plugs, supports, cupels, tubes, pipes, sheaths, rods and slide gates), other than those of siliceous fossil meals or of similar siliceous earths","Autres articles céramiques réfractaires (cornues, creusets, moufles, busettes, tampons, supports, coupelles, tubes, tuyaux, gaines, baguettes, plaques pour tiroir, par exemple), autres que ceux en farines siliceuses fossiles ou en terres siliceuses analogues"
"6904","Type 13","69","04","Ceramic building bricks, flooring blocks, support or filler tiles and the like.","Briques de construction, hourdis, cache-poutrelles et articles similaires, en céramique"
"6905","Type 13","69","05","Roofing tiles, chimney-pots, cowls, chimney liners, architectural ornaments and other ceramic constructional goods.","Tuiles, éléments de cheminée, conduits de fumée, ornements architectoniques, en céramique, et autres poteries de bâtiment"
"6906","Type 13","69","06","Ceramic pipes, conduits, guttering and pipe fittings","Tuyaux, gouttières et accessoires de tuyauterie, en céramique"
"6907","Type 13","69","07","Ceramic flags and paving, hearth or wall tiles; ceramic mosaic cubes and the like, whether or not on a backing; finishing ceramics.","Carreaux et dalles de pavement ou de revêtement, en céramique ; cubes, dés et articles similaires pour mosaïques, en céramique, même sur un support ; pièces de finition, en céramique"
"6909","Type 13","69","09","Ceramic wares for laboratory, chemical or other technical uses; ceramic troughs, tubs and similar receptacles of a kind used in agriculture; ceramic pots, jars and similar articles of a kind used for the conveyance or packing of goods","Appareils et articles pour usages chimiques ou autres usages techniques, en céramique ; auges, bacs et récipients similaires pour l'économie rurale, en céramique ; cruchons et récipients similaires de transport ou d'emballage, en céramique"
"6910","Type 13","69","10","Ceramic sinks, wash basins, wash basin pedestals, baths, bidets, water closet pans, flushing cisterns, urinals and similar sanitary fixtures.","Eviers, lavabos, colonnes de lavabos, baignoires, bidets, cuvettes d'aisance, réservoirs de chasse, urinoirs et appareils fixes similaires pour usages sanitaires, en céramique"
"6911","Type 13","69","11","Tableware, kitchenware, other household articles and toilet articles, of porcelain or china.","Vaisselle, autres articles de ménage ou d'économie domestique et articles d'hygiène ou de toilette, en porcelaine"
"6912","Type 13","69","12","Ceramic tableware, kitchenware, other household articles and toilet articles, other than of porcelain or china","Vaisselle, autres articles de ménage ou d'économie domestique et articles d'hygiène ou de toilette, en céramique, autres qu'en porcelaine"
"6913","Type 13","69","13","Statuettes and other ornamental ceramic articles.","Statuettes et autres objets d'ornementation en céramique"
"6914","Type 13","69","14","Other ceramic articles.","Autres ouvrages en céramique"
"7001","Type 13","70","01","Cullet and other waste and scrap of glass, excluding glass from cathode-ray tubes or other activated glass of heading 8549; glass in the mass","Calcin et autres déchets et débris de verre, à l'exclusion du verre de tubes cathodiques et autres verres activés du n°8549 ; verre en masse"
"7002","Type 13","70","02","Glass in balls (other than microspheres of heading 7018), rods or tubes, unworked","Verre en billes (autres que les microsphères du n°7018), barres, baguettes ou tubes, non travaillé"
"7003","Type 13","70","03","Cast glass and rolled glass, in sheets or profiles, whether or not having an absorbent, reflecting or non-reflecting layer, but not otherwise worked.","Verre dit « coulé », en plaques, feuilles ou profilés, même à couche absorbante, réfléchissante ou non réfléchissante, mais non autrement travaillé"
"7004","Type 13","70","04","Drawn glass and blown glass, in sheets, whether or not having an absorbent, reflecting or non-reflecting layer, but not otherwise worked.","Verre étiré ou soufflé, en feuilles, même à couche absorbante, réfléchissante ou non réfléchissante, mais non autrement travaillé"
"7005","Type 13","70","05","Float glass and surface ground or polished glass, in sheets, whether or not having an absorbent, reflecting or non-reflecting layer, but not otherwise worked.","Glace (verre flotté et verre douci ou poli sur une ou deux faces) en plaques ou en feuilles, même à couche absorbante, réfléchissante ou non réfléchissante, mais non autrement travaillée"
"7006","Type 13","70","06","Glass of heading 7003, 7004 or 7005, bent, edge-worked, engraved, drilled, enamelled or otherwise worked, but not framed or fitted with other materials","Verre des n°7003, 7004 ou 7005, courbé, biseauté, gravé, percé, émaillé ou autrement travaillé, mais non encadré ni associé à d'autres matières"
"7007","Type 13","70","07","Safety glass, consisting of toughened (tempered) or laminated glass.","Verre de sécurité, consistant en verres trempés ou formés de feuilles contre-collées"
"7008","Type 13","70","08","Multiple-walled insulating units of glass","Vitrages isolants à parois multiples"
"7009","Type 13","70","09","Glass mirrors, whether or not framed, including rear-view mirrors.","Miroirs en verre, même encadrés, y compris les miroirs rétroviseurs"
"7010","Type 13","70","10","Carboys, bottles, flasks, jars, pots, phials, ampoules and other containers, of glass, of a kind used for the conveyance or packing of goods; preserving jars of glass; stoppers, lids and other closures, of glass","Bonbonnes, bouteilles, flacons, bocaux, pots, emballages tubulaires, ampoules et autres récipients de transport ou d'emballage, en verre ; bocaux à conserves en verre ; bouchons, couvercles et autres dispositifs de fermeture, en verre"
"7011","Type 13","70","11","Glass envelopes (including bulbs and tubes), open, and glass parts thereof, without fittings, for electric lamps and light sources, cathode-ray tubes or the like","Ampoules et enveloppes tubulaires, ouvertes, et leurs parties, en verre, sans garnitures, pour lampes et sources lumineuses électriques, tubes cathodiques ou similaires"
"7013","Type 13","70","13","Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 7010 or 7018)","Objets en verre pour le service de la table, pour la cuisine, la toilette, le bureau, l'ornementation des appartements ou usages similaires (autres que ceux des n°7010 ou 7018)"
"7014","Type 13","70","14","Signalling glassware and optical elements of glass (other than those of heading 7015), not optically worked","Verrerie de signalisation et éléments d'optique en verre (autres que ceux du n°70.15), non travaillés optiquement"
"7015","Type 13","70","15","Clock or watch glasses and similar glasses, glasses for non-corrective or corrective spectacles, curved, bent, hollowed or the like, not optically worked; hollow glass spheres and their segments, for the manufacture of such glasses","Verres d'horlogerie et verres analogues, verres de lunetterie commune ou médicale, bombés, cintrés, creusés ou similaires, non travaillés optiquement ; sphères (boules) creuses et leurs segments, en verre, pour la fabrication de ces verres"
"7016","Type 13","70","16","Paving blocks, slabs, bricks, squares, tiles and other articles of pressed or moulded glass, whether or not wired, of a kind used for building or construction purposes; glass cubes and other glass smallwares, whether or not on a backing, for mosaics or similar decorative purposes; leaded lights and the like; multicellular or foam glass in blocks, panels, plates, shells or similar forms","Pavés, dalles, briques, carreaux, tuiles et autres articles, en verre pressé ou moulé, même armé, pour le bâtiment ou la construction ; cubes, dés et autre verrerie, même sur support, pour mosaïques ou décorations similaires ; verres assemblés en vitraux ; verre dit « multicellulaire » ou verre « mousse » en blocs, panneaux, plaques, coquilles ou formes similaires"
"7017","Type 13","70","17","Laboratory, hygienic or pharmaceutical glassware, whether or not graduated or calibrated.","Verrerie de laboratoire, d'hygiène ou de pharmacie, même graduée ou jaugée"
"7018","Type 13","70","18","Glass beads, imitation pearls, imitation precious or semi-precious stones and similar glass smallwares, and articles thereof other than imitation jewellery; glass eyes other than prosthetic articles; statuettes and other ornaments of lamp-worked glass, other than imitation jewellery; glass microspheres not exceeding 1 mm in diameter","Perles de verre, imitations de perles fines ou de culture, imitations de pierres gemmes et articles similaires de verroterie, et leurs ouvrages autres que la bijouterie de fantaisie ; yeux en verre autres que de prothèse ; statuettes et autres objets d'ornementation, en verre travaillé au chalumeau (verre filé), autres que la bijouterie de fantaisie ; microsphères de verre d'un diamètre n'excédant pas 1 mm"
"7019","Type 13","70","19","Glass fibres (including glass wool) and articles thereof (for example, yarn, rovings, woven fabrics).","Fibres de verre (y compris la laine de verre) et ouvrages en ces matières (fils, stratifils (rovings), tissus, par exemple)"
"7020","Type 13","70","20","Other articles of glass","Autres ouvrages en verre"
"7101","Type 14","71","01","Pearls, natural or cultured, whether or not worked or graded but not strung, mounted or set; pearls, natural or cultured, temporarily strung for convenience of transport","Perles fines ou de culture, même travaillées ou assorties mais non enfilées, ni montées ni serties ; perles fines ou de culture, enfilées temporairement pour la facilité du transport"
"7102","Type 14","71","02","Diamonds, whether or not worked, but not mounted or set.","Diamants, même travaillés, mais non montés ni sertis"
"7103","Type 14","71","03","Precious stones (other than diamonds) and semi-precious stones, whether or not worked or graded but not strung, mounted or set; ungraded precious stones (other than diamonds) and semi-precious stones, temporarily strung for convenience of transport","Pierres gemmes (précieuses ou fines) autres que les diamants, même travaillées ou assorties mais non enfilées, ni montées, ni serties ; pierres gemmes (précieuses ou fines) autres que les diamants, non assorties, enfilées temporairement pour la facilité du transport"
"7104","Type 14","71","04","Synthetic or reconstructed precious or semi-precious stones, whether or not worked or graded but not strung, mounted or set; ungraded synthetic or reconstructed precious or semi-precious stones, temporarily strung for convenience of transport","Pierres synthétiques ou reconstituées, même travaillées ou assorties mais non enfilées ni montées ni serties ; pierres synthétiques ou reconstituées non assorties, enfilées temporairement pour la facilité du transport"
"7105","Type 14","71","05","Dust and powder of natural or synthetic precious or semi-precious stones.","Egrisés et poudres de pierres gemmes ou de pierres synthétiques"
"7106","Type 14","71","06","Silver (including silver plated with gold or platinum), unwrought or in semi-manufactured forms, or in powder form","Argent (y compris l'argent doré ou vermeil et l'argent platiné), sous formes brutes ou mi-ouvrées, ou en poudre"
"7107","Type 14","71","07","Base metals clad with silver, not further worked than semi-manufactured","Plaqué ou doublé d'argent sur métaux communs, sous formes brutes ou mi-ouvrées"
"7108","Type 14","71","08","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","Or (y compris l'or platiné), sous formes brutes ou mi-ouvrées, ou en poudre"
"7109","Type 14","71","09","Base metals or silver, clad with gold, not further worked than semi-manufactured","Plaqué ou doublé d'or sur métaux communs ou sur argent, sous formes brutes ou mi-ouvrées"
"7110","Type 14","71","10","Platinum, unwrought or in semi-manufactured forms, or in powder form","Platine, sous formes brutes ou mi-ouvrées, ou en poudre"
"7111","Type 14","71","11","Base metals, silver or gold, clad with platinum, not further worked than semi-manufactured","Plaqué ou doublé de platine sur métaux communs, sur argent ou sur or, sous formes brutes ou mi-ouvrées"
"7112","Type 14","71","12","Waste and scrap of precious metal or of metal clad with precious metal; other waste and scrap containing precious metal or precious metal compounds, of a kind used principally for the recovery of precious metal other than goods of heading 8549","Déchets et débris de métaux précieux ou de plaqué ou doublé de métaux précieux ; autres déchets et débris contenant des métaux précieux ou des composés de métaux précieux du type de ceux utilisés principalement pour la récupération des métaux précieux autres que les produits du n°8549"
"7113","Type 14","71","13","Articles of jewellery and parts thereof, of precious metal or of metal clad with precious metal","Articles de bijouterie ou de joaillerie et leurs parties, en métaux précieux ou en plaqués ou doublés de métaux précieux"
"7114","Type 14","71","14","Articles of goldsmiths' or silversmiths' wares and parts thereof, of precious metal or of metal clad with precious metal","Articles d'orfèvrerie et leurs parties, en métaux précieux ou en plaqués ou doublés de métaux précieux"
"7115","Type 14","71","15","Other articles of precious metal or of metal clad with precious metal.","Autres ouvrages en métaux précieux ou en plaqués ou doublés de métaux précieux"
"7116","Type 14","71","16","Articles of natural or cultured pearls, precious or semi-precious stones (natural, synthetic or reconstructed).","Ouvrages en perles fines ou de culture, en pierres gemmes ou en pierres synthétiques ou reconstituées"
"7117","Type 14","71","17","Imitation jewellery","Bijouterie de fantaisie"
"7118","Type 14","71","18","Coin.","Monnaies"
"7201","Type 15","72","01","Pig iron and spiegeleisen in pigs, blocks or other primary forms.","Fontes brutes et fontes spiegel en gueuses, saumons ou autres formes primaires"
"7202","Type 15","72","02","Ferro-alloys.","Ferro-alliages"
"7203","Type 15","72","03","Ferrous products obtained by direct reduction of iron ore and other spongy ferrous products, in lumps, pellets or similar forms; iron having a minimum purity by weight of 99.94 %, in lumps, pellets or similar forms","Produits ferreux obtenus par réduction directe des minerais de fer et autres produits ferreux spongieux, en morceaux, boulettes ou formes similaires ; fer d'une pureté minimale en poids de 99,94 %, en morceaux, boulettes ou formes similaires"
"7204","Type 15","72","04","Ferrous waste and scrap; remelting scrap ingots of iron or steel.","Déchets et débris de fonte, de fer ou d'acier (ferrailles) ; déchets lingotés en fer ou en acier"
"7205","Type 15","72","05","Granules and powders, of pig iron, spiegeleisen, iron or steel.","Grenailles et poudres de fonte brute, de fonte spiegel, de fer ou d'acier"
"7206","Type 15","72","06","Iron and non-alloy steel in ingots or other primary forms (excluding iron of heading 7203)","Fer et aciers non alliés en lingots ou autres formes primaires, à l'exclusion du fer du n°7203"
"7207","Type 15","72","07","Semi-finished products of iron or non-alloy steel.","Demi-produits en fer ou en aciers non alliés"
"7208","Type 15","72","08","Flat-rolled products of iron or non-alloy steel, of a width of 600 mm or more, hot-rolled, not clad, plated or coated.","Produits laminés plats, en fer ou en aciers non alliés, d'une largeur de 600 mm ou plus, laminés à chaud, non plaqués ni revêtus"
"7209","Type 15","72","09","Flat-rolled products of iron or non-alloy steel, of a width of 600 mm or more, cold-rolled (cold-reduced), not clad, plated or coated.","Produits laminés plats, en fer ou en aciers non alliés, d'une largeur de 600 mm ou plus, laminés à froid, non plaqués ni revêtus"
"7210","Type 15","72","10","Flat-rolled products of iron or non-alloy steel, of a width of 600 mm or more, clad, plated or coated.","Produits laminés plats, en fer ou en aciers non alliés, d'une largeur de 600 mm ou plus, plaqués ou revêtus."
"7211","Type 15","72","11","Flat-rolled products of iron or non-alloy steel, of a width of less than 600 mm, not clad, plated or coated.","Produits laminés plats, en fer ou en aciers non alliés, d'une largeur inférieure à 600 mm, non plaqués ni revêtus"
"7212","Type 15","72","12","Flat-rolled products of iron or non-alloy steel, of a width of less than 600 mm, clad, plated or coated.","Produits laminés plats, en fer ou en aciers non alliés, d'une largeur inférieure à 600 mm, plaqués ou revêtus"
"7213","Type 15","72","13","Bars and rods, hot-rolled, in irregularly wound coils, of iron or non-alloy steel.","Fil machine en fer ou en aciers non alliés"
"7214","Type 15","72","14","Other bars and rods of iron or non-alloy steel, not further worked than forged, hot-rolled, hot-drawn or hot-extruded, but including those twisted after rolling.","Barres en fer ou en aciers non alliés, simplement forgées, laminées ou filées à chaud ainsi que celles ayant subi une torsion après laminage"
"7215","Type 15","72","15","Other bars and rods of iron or non-alloy steel.","Autres barres en fer ou en aciers non alliés"
"7216","Type 15","72","16","Angles, shapes and sections of iron or non-alloy steel.","Profilés en fer ou en aciers non alliés"
"7217","Type 15","72","17","Wire of iron or non-alloy steel.","Fils en fer ou en aciers non alliés."
"7218","Type 15","72","18","Stainless steel in ingots or other primary forms; semi-finished products of stainless steel.","Aciers inoxydables en lingots ou autres formes primaires ; demi-produits en aciers inoxydables"
"7219","Type 15","72","19","Flat-rolled products of stainless steel, of a width of 600 mm or more.","Produits laminés plats en aciers inoxydables, d'une largeur de 600 mm ou plus"
"7220","Type 15","72","20","Flat-rolled products of stainless steel, of a width of less than 600 mm.","Produits laminés plats en aciers inoxydables, d'une largeur inférieure à 600 mm."
"7221","Type 15","72","21","Bars and rods, hot-rolled, in irregularly wound coils, of stainless steel","Fil machine en aciers inoxydables"
"7222","Type 15","72","22","Other bars and rods of stainless steel; angles, shapes and sections of stainless steel.","Barres et profilés en aciers inoxydables"
"7223","Type 15","72","23","Wire of stainless steel","Fils en aciers inoxydables"
"7224","Type 15","72","24","Other alloy steel in ingots or other primary forms; semi-finished products of other alloy steel.","Autres aciers alliés en lingots ou autres formes primaires ; demi-produits en autres aciers alliés"
"7225","Type 15","72","25","Flat-rolled products of other alloy steel, of a width of 600 mm or more.","Produits laminés plats en autres aciers alliés, d'une largeur de 600 mm ou plus"
"7226","Type 15","72","26","Flat-rolled products of other alloy steel, of a width of less than 600 mm.","Produits laminés plats en autres aciers alliés, d'une largeur inférieure à 600 mm"
"7227","Type 15","72","27","Bars and rods, hot-rolled, in irregularly wound coils, of other alloy steel.","Fil machine en autres aciers alliés"
"7228","Type 15","72","28","Other bars and rods of other alloy steel; angles, shapes and sections, of other alloy steel; hollow drill bars and rods, of alloy or non-alloy steel.","Barres et profilés en autres aciers alliés ; barres creuses pour le forage en aciers alliés ou non alliés"
"7229","Type 15","72","29","Wire of other alloy steel.","Fils en autres aciers alliés"
"7301","Type 15","73","01","Sheet piling of iron or steel, whether or not drilled, punched or made from assembled elements; welded angles, shapes and sections, of iron or steel.","Palplanches en fer ou en acier, même percées ou faites d'éléments assemblés ; profilés obtenus par soudage, en fer ou en acier"
"7302","Type 15","73","02","Railway or tramway track construction material of iron or steel, the following : rails, check-rails and rack rails, switch blades, crossing frogs, point rods and other crossing pieces, sleepers (cross-ties), fish-plates, chairs, chair wedges, sole plates (base plates), rail clips, bedplates, ties and other material specialized for jointing or fixing rails","Eléments de voies ferrées, en fonte, fer ou acier : rails, contre-rails et crémaillères, aiguilles, pointes de coeur, tringles d'aiguillage et autres éléments de croisement ou changement de voies, traverses, éclisses, coussinets, coins, selles d'assise, plaques de serrage, plaques et barres d'écartement et autres pièces spécialement conçues pour la pose, le jointement ou la fixation des rails"
"7303","Type 15","73","03","Tubes, pipes and hollow profiles, of cast iron","Tubes, tuyaux et profilés creux, en fonte"
"7304","Type 15","73","04","Tubes, pipes and hollow profiles, seamless, of iron (other than cast iron) or steel.","Tubes, tuyaux et profilés creux, sans soudure, en fer ou en acier"
"7305","Type 15","73","05","Other tubes and pipes (for example, welded, riveted or similarly closed), having circular cross-sections, the external diameter of which exceeds 406.4 mm, of iron or steel.","Autres tubes et tuyaux (soudés ou rivés, par exemple), de section circulaire, d'un diamètre extérieur excédant 406,4 mm, en fer ou en acier"
"7306","Type 15","73","06","Other tubes, pipes and hollow profiles (for example, open seam or welded, riveted or similarly closed), of iron or steel","Autres tubes, tuyaux et profilés creux (soudés, rivés, agrafés ou à bords simplement rapprochés, par exemple), en fer ou en acier"
"7307","Type 15","73","07","Tube or pipe fittings (for example, couplings, elbows, sleeves), of iron or steel.","Accessoires de tuyauterie (raccords, coudes, manchons, par exemple), en fonte, fer ou acier"
"7308","Type 15","73","08","Structures (excluding prefabricated buildings of heading 9406) and parts of structures (for example, bridges and bridge-sections, lock-gates, towers, lattice masts, roofs, roofing frame-works, doors and windows and their frames and thresholds for doors, shutters, balustrades, pillars and columns), of iron or steel; plates, rods, angles, shapes, sections, tubes and the like, prepared for use in structures, of iron or steel","Constructions et parties de constructions (ponts et éléments de ponts, portes d'écluses, tours, pylônes, piliers, colonnes, charpentes, toitures, portes et fenêtres et leurs cadres, chambranles et seuils, rideaux de fermeture, balustrades, par exemple), en fonte, fer ou acier, à l'exception des constructions préfabriquées du n°94.06 ; tôles, barres, profilés, tubes et similaires, en fonte, fer ou acier, préparés en vue de leur utilisation dans la construction"
"7309","Type 15","73","09","Reservoirs, tanks, vats and similar containers for any material (other than compressed or liquefied gas), of iron or steel, of a capacity exceeding 300 l, whether or not lined or heat-insulated, but not fitted with mechanical or thermal equipment","Réservoirs, foudres, cuves et récipients similaires pour toutes matières (à l'exception des gaz comprimés ou liquéfiés), en fonte, fer ou acier, d'une contenance excédant 300 l, sans dispositifs mécaniques ou thermiques, même avec revêtement intérieur ou calorifuge"
"7310","Type 15","73","10","Tanks, casks, drums, cans, boxes and similar containers, for any material (other than compressed or liquefied gas), of iron or steel, of a capacity not exceeding 300 l, whether or not lined or heat-insulated, but not fitted with mechanical or thermal equipment","Réservoirs, fûts, tambours, bidons, boîtes et récipients similaires, pour toutes matières (à l'exception des gaz comprimés ou liquéfiés), en fonte, fer ou acier, d'une contenance n'excédant pas 300 l, sans dispositifs mécaniques ou thermiques, même avec revêtement intérieur ou calorifuge"
"7311","Type 15","73","11","Containers for compressed or liquefied gas, of iron or steel","Récipients pour gaz comprimés ou liquéfiés, en fonte, fer ou acier"
"7312","Type 15","73","12","Stranded wire, ropes, cables, plaited bands, slings and the like, of iron or steel, not electrically insulated.","Torons, câbles, tresses, élingues et articles similaires, en fer ou en acier, non isolés pour l'électricité"
"7313","Type 15","73","13","Barbed wire of iron or steel; twisted hoop or single flat wire, barbed or not, and loosely twisted double wire, of a kind used for fencing, of iron or steel","Ronces artificielles en fer ou en acier ; torsades, barbelées ou non, en fils ou en feuillard de fer ou d'acier, des types utilisés pour les clôtures"
