"id","hs02","english name","nom français","classification","code parent","level","isLeaf"
"10481013",481013.,"Paper and paperboard; coated with kaolin or other inorganic substances, for printing & writing, graphics, containing no, or not more than 10% by weight of total fibres obtained by mechanical or chemi-mechanical process,  in rolls","Papiers et cartons des types utilisés pour l'écriture, l'impression ou d'autres fins graphiques, sans fibres obtenues par un procédé mécanique ou chimico-mécanique ou dont 10 % au plus en poids de la composition fibreuse totale sont constitués par de telles fibres : En rouleaux","H2",4810.,6.,1.
"10481014",481014.,"Paper and paperboard; coated with kaolin or other inorganic substances, for printing/writing/graphics, having 10% or less by weight of total fibres got mechanical/chemi-mechanical process,sheets,  sides 435mm or less by 297mm or less, unfolded,","Papiers et cartons des types utilisés pour l'écriture, l'impression ou d'autres fins graphiques, sans fibres obtenues par un procédé mécanique ou chimico-mécanique ou dont 10 % au plus en poids de la composition fibreuse totale sont constitués par de telles fibres : En feuilles dont un des côtés n'excède pas 435 mm et dont l'autre côté n'excède pas 297 mm à l'état non plié","H2",4810.,6.,1.
"10481019",481019.,"Paper and paperboard; coated with kaolin or other inorganic substances, for printing/writing/graphics, having 10% or less by weight of total fibres got by mechanical/chemi-mechanical process, sides exceeding 435mm and 297mm, unfolded, sheets","Papiers et cartons des types utilisés pour l'écriture, l'impression ou d'autres fins graphiques, sans fibres obtenues par un procédé mécanique ou chimico-mécanique ou dont 10 % au plus en poids de la composition fibreuse totale sont constitués par de telles fibres : Autres","H2",4810.,6.,1.
"10481022",481022.,"Paper and paperboard; coated with kaolin or other inorganic substances only, having more than 10% of mechanical or chemi-mechanical processed fibres, for writing, printing or other graphic purposes, light-weight coated paper, in rolls or sheets","Papiers et cartons des types utilisés pour l'écriture, l'impression ou d'autres fins graphiques, dont plus de 10 % en poids de la composition fibreuse totale sont constitués par des fibres obtenues par un procédé mécanique : Papier couché léger, dit « L.W.C . »","H2",4810.,6.,1.
"10481029",481029.,"Paper and paperboard; coated with kaolin or other inorganic substances only, having more than 10% of mechanically processed fibres, (excluding light-weight paper), for writing, printing or other graphic purposes, in rolls or sheets","Papiers et cartons des types utilisés pour l'écriture, l'impression ou d'autres fins graphiques, dont plus de 10 % en poids de la composition fibreuse totale sont constitués par des fibres obtenues par un procédé mécanique : Autres","H2",4810.,6.,1.
"10481031",481031.,"Kraft paper and paperboard; uniformly bleached throughout, coated with inorganic substances, more than 95% of chemically processed wood fibres, weight 150g/m2 or less, for non-graphic purposes, in rolls or sheets","Papiers et cartons Kraft autres que ceux des types utilisés pour l'écriture, l'impression ou d'autres fins graphiques : Blanchis uniformément dans la masse et dont plus de 95 % en poids de la composition fibreuse totale sont constitués par des fibres de bois obtenues par un procédé chimique, d'un poids au m² n'excédant pas 150 g","H2",4810.,6.,1.
"10481032",481032.,"Kraft paper and paperboard; uniformly bleached throughout, coated with inorganic substances, more than 95% of chemically processed wood fibres, weight more than 150g/m2, for non-graphic purposes, in rolls or sheets","Papiers et cartons Kraft autres que ceux des types utilisés pour l'écriture, l'impression ou d'autres fins graphiques : Blanchis uniformément dans la masse et dont plus de 95 % en poids de la composition fibreuse totale sont constitués par des fibres de bois obtenues par un procédé chimique, d'un poids au m² excédant 150 g","H2",4810.,6.,1.
"10481039",481039.,"Kraft paper and paperboard; coated with kaolin or other inorganic substances only, for non-graphic purposes, n.e.s. in item no. 4810.31 and 4810.32, in rolls or sheets","Papiers et cartons Kraft autres que ceux des types utilisés pour l'écriture, l'impression ou d'autres fins graphiques : Autres","H2",4810.,6.,1.
"10481092",481092.,"Paper and paperboard; multi-ply, coated with kaolin or other inorganic substances only, for non-graphic purposes, n.e.c. in heading no. 4810, in rolls or sheets","Autres papiers et cartons : Multicouches","H2",4810.,6.,1.
"10481099",481099.,"Paper and paperboard; coated with inorganic substances only, whether or not surface-coloured, surface-decorated or printed, n.e.s. in heading no. 4810, in rolls or sheets","Autres papiers et cartons : Autres","H2",4810.,6.,1.
"104811",4811.,"Paper, paperboard, cellulose wadding and webs of cellulose fibres, coated, impregnated, covered, surface-coloured, decorated or printed, rolls or sheets, excluding goods of heading no. 4803, 4809, 4810 and 4818","Papiers, cartons, ouate de cellulose et nappes de fibres de cellulose, couchés, enduits, imprégnés, recouverts, coloriés en surface, décorés en surface ou imprimés, en rouleaux ou en feuilles de forme carrée ou rectangulaire, de tout format, autres que les produits des types décrits dans les libellés des n°4803, 4809 ou 4810","H2",48.,4.,0.
"10481110",481110.,"Paper and paperboard; tarred, bituminised or asphalted, in rolls or sheets, other than goods of heading no. 4803, 4809, 4810 or 4818","Papiers et cartons goudronnés, bitumés ou asphaltés","H2",4811.,6.,1.
"10481141",481141.,"Paper and paperboard; self-adhesive, in rolls or sheets, other than goods of heading no. 4803, 4809, 4810 or 4818","Papiers et cartons gommés ou adhésifs : Auto-adhésifs","H2",4811.,6.,1.
"10481149",481149.,"Paper and paperboard; gummed or adhesive paper and paperboard (excluding self-adhesive), in rolls or sheets, other than goods of heading no. 4803, 4809, 4810 or 4818","Papiers et cartons gommés ou adhésifs : Autres","H2",4811.,6.,1.
"10481151",481151.,"Paper and paperboard; coated, impregnated or covered with plastics (excluding adhesives), bleached, weighing more than 150g/m2, other than goods of heading no. 4803, 4809, 4810 or 4818","Papiers et cartons enduits, imprégnés ou recouverts de matière plastique (à l'exclusion des adhésifs) : Blanchis, d'un poids au m² excédant 150 g","H2",4811.,6.,1.
"10481159",481159.,"Paper and paperboard; coated, impregnated or covered with plastics (excluding adhesives), other than bleached and weighing more than 150g/m2, not goods of heading no. 4803, 4809, 4810 or 4818","Papiers et cartons enduits, imprégnés ou recouverts de matière plastique (à l'exclusion des adhésifs) : Autres","H2",4811.,6.,1.
"10481160",481160.,"Paper and paperboard; coated or impregnated with wax, paraffin wax, stearin, oil or glycerol, other than goods of heading no. 4803, 4809, 4810 or 4818","Papiers et cartons enduits, imprégnés ou recouverts de cire, de paraffine, de stéarine, d'huile ou de glycérol","H2",4811.,6.,1.
"10481190",481190.,"Paper, paperboard, cellulose wadding and webs of soft cellulose fibres; coated, impregnated, covered, surface-decorated or surface-coloured, n.e.s. in chapter 48, in rolls or sheets","Autres papiers, cartons, ouate de cellulose et nappes de fibres de cellulose","H2",4811.,6.,1.
"104812",4812.,"Filter blocks, slabs and plates of paper pulp","Blocs filtrants et plaques filtrantes, en pâte à papier","H2",48.,4.,0.
"10481200",481200.,"Paper pulp; filter blocks, slabs and plates of paper pulp","Blocs filtrants et plaques filtrantes, en pâte à papier","H2",4812.,6.,1.
"104813",4813.,"Cigarette paper, whether or not cut to size or in the form of booklets or tubes","Papier à cigarettes, même découpé à format ou en cahiers ou en tubes","H2",48.,4.,0.
"10481310",481310.,"Paper, cigarette; in the form of booklets or tubes","En cahiers ou en tubes","H2",4813.,6.,1.
"10481320",481320.,"Paper, cigarette; in rolls of a width not exceeding 5cm","En rouleaux d'une largeur n'excédant pas 5 cm","H2",4813.,6.,1.
"10481390",481390.,"Paper, cigarette; (other than in rolls of a width not exceeding 5cm, or in booklets or tubes)","Autres","H2",4813.,6.,1.
"104814",4814.,"Wallpaper and similar wall coverings; window transparencies of paper","Papiers peints et revêtements muraux similaires ; vitrauphanies","H2",48.,4.,0.
"10481410",481410.,"Wallpaper and similar wall coverings; ingrain paper","Papier dit « Ingrain »","H2",4814.,6.,1.
"10481420",481420.,"Wallpaper and similar wall coverings; coated or covered on the face side, with a grained, embossed, coloured, design-printed or otherwise decorated layer of plastics","Papiers peints et revêtements muraux similaires, constitués par du papier enduit ou recouvert, sur l'endroit, d'une couche de matière plastique grainée, gaufrée, coloriée, imprimée de motifs ou autrement décorée","H2",4814.,6.,1.
"10481430",481430.,"Wallpaper and similar wall coverings; consisting of paper covered on the face side with plaiting material, whether or not bound together in parallel strands or woven","Papiers peints et revêtements muraux similaires, constitués par du papier recouvert, sur l'endroit, de matières à tresser, même tissées à plat ou parallélisées","H2",4814.,6.,1.
"10481490",481490.,"Wallpaper and similar wall coverings and window transparencies; of paper, n.e.s. in heading no. 4814","Autres","H2",4814.,6.,1.
"104815",4815.,"Floor coverings on a base of paper or of paperboard, whether or not cut to size","Couvre-parquets à supports de papier ou de carton, même découpés","H2",48.,4.,0.
"10481500",481500.,"Floor coverings; on a base of paper or of paperboard, whether or not cut to size","Couvre-parquets à supports de papier ou de carton, même découpés","H2",4815.,6.,1.
"104816",4816.,"Carbon paper, self-copy paper and other copying or transfer papers, (other than those of heading no. 4809), duplicator stencils and offset plates, of paper whether or not put up in boxes","Papiers carbone, papiers dits « autocopiants » et autres papiers pour duplication ou reports (autres que ceux du n°4809), stencils complets et plaques offset, en papier, même conditionnés en boîtes","H2",48.,4.,0.
"10481610",481610.,"Carbon paper; carbon or similar copying papers (other than those of heading no. 4809), whether or not put in boxes","Papiers carbone et papiers similaires","H2",4816.,6.,1.
"10481620",481620.,"Paper; self-copy paper (other than those of heading no. 4809), whether or not put up in boxes","Papiers dits « autocopiants »","H2",4816.,6.,1.
"10481630",481630.,"Paper; duplicator stencils (other than those of heading no. 4809), whether or not put up in boxes","Stencils complets","H2",4816.,6.,1.
"10481690",481690.,"Paper; carbon paper and other copying or transfer papers (other than those of heading no. 4809), n.e.s. in item no. 4816.10, 4816.20 or 4816.30","Autres","H2",4816.,6.,1.
"104817",4817.,"Envelopes, letter cards, plain postcards and correspondence cards, of paper, paperboard; boxes, pouches, wallets and writing compendiums, of paper or paperboard containing assortment of paper stationery","Enveloppes, cartes-lettres, cartes postales non illustrées et cartes pour correspondance, en papier ou carton ; boîtes, pochettes et présentations similaires, en papier ou carton, renfermant un assortiment d'articles de correspondance","H2",48.,4.,0.
"10481710",481710.,"Paper and paperboard; envelopes","Enveloppes","H2",4817.,6.,1.
"10481720",481720.,"Paper and paperboard; letter cards, plain postcards and correspondence cards","Cartes-lettres, cartes postales non illustrées et cartes pour correspondance","H2",4817.,6.,1.
"10481730",481730.,"Paper and paperboard; boxes, pouches, wallets and writing compendiums containing an assortment of paper stationery","Boîtes, pochettes et présentations similaires, en papier ou carton, renfermant un assortiment d'articles de correspondance","H2",4817.,6.,1.
"104818",4818.,"Paper towels, toilet paper, tissues, handkerchiefs, napkins, tampons, serviettes and similar household, sanitary and hospital articles of paper","Papiers des types utilisés pour papiers de toilette et pour papiers similaires, ouate de cellulose ou nappes de fibres de cellulose, des types utilisés à des fins domestiques ou sanitaires, en rouleaux d'une largeur n'excédant pas 36 cm, ou coupés à format ; mouchoirs, serviettes à démaquiller, essuie-mains, nappes, serviettes de table, couches pour bébés, serviettes et tampons hygiéniques, draps de lit et articles similaires à usages domestiques, de toilette, hygiéniques ou hospitaliers, vêtements et accessoires du vêtement, en pâte à papier, papier, ouate de cellulose ou nappes de fibres de cellulose","H2",48.,4.,0.
"10481810",481810.,"Paper; toilet paper","Papier hygiénique","H2",4818.,6.,1.
"10481820",481820.,"Paper articles; handkerchiefs, cleansing or facial tissues and towels","Mouchoirs, serviettes à démaquiller et essuie-mains","H2",4818.,6.,1.
"10481830",481830.,"Paper articles; tablecloths and serviettes, of paper, cellulose wadding or fibres","Nappes et serviettes de table","H2",4818.,6.,1.
"10481840",481840.,"Paper articles; sanitary towels and tampons, napkins and napkin liners for babies and similar sanitary articles","Serviettes et tampons hygiéniques, couches pour bébés et articles hygiéniques similaires","H2",4818.,6.,1.
"10481850",481850.,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres","Vêtements et accessoires du vêtement","H2",4818.,6.,1.
"10481890",481890.,"Paper articles; articles of paper, cellulose wadding or fibres n.e.s. in heading no. 4818","Autres","H2",4818.,6.,1.
"104819",4819.,"Cartons, boxes, cases, bags and the like, of paper, paperboard, cellulose wadding or fibres; box files, letter trays and the like, of paper or paperboard, of a kind used in offices, shops or the like","Boîtes, sacs, pochettes, cornets et autres emballages en papier, carton, ouate de cellulose ou nappes de fibres de cellulose ; cartonnages de bureau, de magasin ou similaires","H2",48.,4.,0.
"10481910",481910.,"Paper and paperboard; cartons, boxes and cases, of corrugated paper or paperboard","Boîtes et caisses en papier ou carton ondulé","H2",4819.,6.,1.
"10481920",481920.,"Paper and paperboard; folding cartons, boxes and cases, of non-corrugated paper or paperboard","Boîtes et cartonnages, pliants, en papier ou carton non ondulé","H2",4819.,6.,1.
"10481930",481930.,"Paper and paperboard; sacks and bags of paper, paperboard, cellulose wadding or fibres, having a base of a width of 40cm or more","Sacs d'une largeur à la base de 40 cm ou plus","H2",4819.,6.,1.
"10481940",481940.,"Paper and paperboard; sacks and bags, including cones, of paper, paperboard, cellulose wadding or fibres, having a base width less than 40cm","Autres sacs ; sachets, pochettes (autres que celles pour disques) et cornets","H2",4819.,6.,1.
"10481950",481950.,"Paper and paperboard; packing containers, including record sleeves, of paper, paperboard, cellulose wadding or fibres, n.e.s. in heading no. 4819","Autres emballages, y compris les pochettes pour disques","H2",4819.,6.,1.
"10481960",481960.,"Paper and paperboard; box files, letter trays, storage boxes and similar articles, used in offices, shops or the like of paper, paperboard, cellulose wadding or webs of cellulose fibres","Cartonnages de bureau, de magasin ou similaires","H2",4819.,6.,1.
"104820",4820.,"Registers, account books, diaries and similar; albums for samples or collections, of paper or paperboard","Registres, livres comptables, carnets (de notes, de commandes, de quittances), agendas, blocs-mémorandums, blocs de papier à lettres et ouvrages similaires, cahiers, sous-main, classeurs, reliures (à feuillets mobiles ou autres), chemises et couvertures à dossiers et autres articles scolaires, de bureau ou de papeterie, y compris les liasses et carnets manifold, même comportant des feuilles de papier carbone, en papier ou carton ; albums pour échantillonnages ou pour collections et couvertures pour livres, en papier ou carton","H2",48.,4.,0.
"10482010",482010.,"Paper and paperboard; registers, account books, note books, order books, receipt books, letter pads, memorandum pads, diaries and similar articles","Registres, livres comptables, carnets (de notes, de commandes, de quittances), blocs-mémorandums, blocs de papier à lettres, agendas et ouvrages similaires","H2",4820.,6.,1.
"10482020",482020.,"Paper and paperboard; exercise books","Cahiers","H2",4820.,6.,1.
"10482030",482030.,"Paper and paperboard; binders, folders and file covers","Classeurs, reliures (autres que les couvertures pour livres), chemises et couvertures à dossiers","H2",4820.,6.,1.
"10482040",482040.,"Paper and paperboard; manifold business forms and interleaved carbon sets","Liasses et carnets manifold, même comportant des feuilles de papier carbone","H2",4820.,6.,1.
"10482050",482050.,"Paper and paperboard; albums for samples or for collections","Albums pour échantillonnages ou pour collections","H2",4820.,6.,1.
"10482090",482090.,"Paper or paperboard; stationery n.e.s. in heading no. 4820","Autres","H2",4820.,6.,1.
"104821",4821.,"Paper or paperboard labels of all kinds, whether or not printed","Etiquettes de tous genres, en papier ou carton, imprimées ou non","H2",48.,4.,0.
"10482110",482110.,"Paper and paperboard; labels or all kinds, printed","Imprimées","H2",4821.,6.,1.
"10482190",482190.,"Paper and paperboard; labels of all kinds, unprinted","Autres","H2",4821.,6.,1.
"104822",4822.,"Bobbins, spools, cops and similar supports of paper pulp, paper or paperboard (whether or not perforated or hardened)","Tambours, bobines, fusettes, canettes et supports similaires, en pâte à papier, papier ou carton, même perforés ou durcis","H2",48.,4.,0.
"10482210",482210.,"Paper pulp, paper or paperboard; bobbins, spools, cops and similar supports, of a kind used for winding textile yarn (whether or not perforated or hardened)","Des types utilisés pour l'enroulement des fils textiles","H2",4822.,6.,1.
"10482290",482290.,"Paper pulp, paper or paperboard; bobbins, spools, cops and similar supports, other than of a kind used for winding textile yarn (whether or not perforated or hardened)","Autres","H2",4822.,6.,1.
"104823",4823.,"Paper, paperboard, cellulose wadding and webs of cellulose fibres; cut to size or shape, articles of paper pulp, paper and paper-board, cellulose wadding or webs of cellulose fibres, n.e.s. in chapter 48","Autres papiers, cartons, ouate de cellulose et nappes de fibres de cellulose découpés à format ; autres ouvrages en pâte à papier, papier, carton, ouate de cellulose ou nappes de fibres de cellulose","H2",48.,4.,0.
"10482312",482312.,"Paper and paperboard; self-adhesive paper, in strips or rolls","Papier gommé ou adhésif, en bandes ou en rouleaux : Auto-adhésifs","H2",4823.,6.,1.
"10482319",482319.,"Paper and paperboard; gummed or adhesive paper, in strips or rolls, other than self-adhesive paper","Papier gommé ou adhésif, en bandes ou en rouleaux : Autres","H2",4823.,6.,1.
"10482320",482320.,"Paper and paperboard; filter paper and paperboard","Papier et carton-filtre","H2",4823.,6.,1.
"10482340",482340.,"Paper and paperboard; rolls, sheets and dials, printed for self-recording apparatus","Papiers à diagrammes pour appareils enregistreurs, en bobines, en feuilles ou en disques","H2",4823.,6.,1.
"10482360",482360.,"Paper and paperboard; trays, dishes, plates, cups and the like","Plateaux, plats, assiettes, tasses, gobelets et articles similaires, en papier ou carton","H2",4823.,6.,1.
"10482370",482370.,"Paper pulp; moulded or pressed articles or paper pulp","Articles moulés ou pressés en pâte à papier","H2",4823.,6.,1.
"10482390",482390.,"Paper, paperboard, cellulose wadding or fibres; articles n.e.s. in heading no. 4823","Autres","H2",4823.,6.,1.
"1049",49.,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans","Produits de l'édition, de la presse ou des autres industries graphiques ; textes manuscrits ou dactylographiés et plans","H2","TOTAL",2.,0.
"104901",4901.,"Printed books, brochures, leaflets and similar printed matter, whether or not in single sheets","Livres, brochures et imprimés similaires même sur feuillets isolés","H2",49.,4.,0.
"10490110",490110.,"Printed matter; in single sheets, whether or not folded","En feuillets isolés, même pliés","H2",4901.,6.,1.
"10490191",490191.,"Printed matter; dictionaries, encyclopaedias and serial instalments thereof","Autres : Dictionnaires et encyclopédies, même en fascicules","H2",4901.,6.,1.
"10490199",490199.,"Printed matter; books, brochures, leaflets and similar printed matter n.e.s. in item no. 4901.10 or 4901.91"," Autres","H2",4901.,6.,1.
"104902",4902.,"Newspapers, journals and periodicals, whether or not illustrated or containing advertising material","Journaux et publications périodiques imprimés, même illustrés ou contenant de la publicité","H2",49.,4.,0.
"10490210",490210.,"Newspapers, journals and periodicals; whether or not illustrated or containing advertising material, appearing at least four times a week","Paraissant au moins quatre fois par semaine","H2",4902.,6.,1.
"10490290",490290.,"Newspapers, journals and periodicals; whether or not illustrated or containing advertising material, appearing less frequently than four times a week","Autres","H2",4902.,6.,1.
"104903",4903.,"Children's picture, drawing or colouring books","Albums ou livres d'images et albums à dessiner ou à colorier, pour enfants","H2",49.,4.,0.
"10490300",490300.,"Printed matter; children's picture, drawing or colouring books","Albums ou livres d'images et albums à dessiner ou à colorier, pour enfants","H2",4903.,6.,1.
"104904",4904.,"Music, printed or in manuscript, whether or not bound or illustrated","Musique manuscrite ou imprimée, illustrée ou non, même reliée","H2",49.,4.,0.
"10490400",490400.,"Music; printed or in manuscript, whether or not bound or illustrated","Musique manuscrite ou imprimée, illustrée ou non, même reliée","H2",4904.,6.,1.
"104905",4905.,"Maps and hydrographic or similar charts of all kinds, including atlases, wall maps, topographical plans and globes, printed","Ouvrages cartographiques de tous genres, y compris les cartes murales, les plans topographiques et les globes, imprimés","H2",49.,4.,0.
"10490510",490510.,"Globes; printed","Globes","H2",4905.,6.,1.
"10490591",490591.,"Maps and hydrographic or similar charts; printed in book form, including atlases, topographical plans and similar","Autres : Sous forme de livres ou de brochures","H2",4905.,6.,1.
"10490599",490599.,"Maps and hydrographic or similar charts; (printed other than in book form), including wall maps, topographical plans and similar","Autres : Autres","H2",4905.,6.,1.
"104906",4906.,"Plans and drawings; for architectural, engineering, industrial, commercial, topographical or similar, being originals drawn by hand; hand-written texts; photo- graphic reproductions; their carbon copies","Plans et dessins d'architectes, d'ingénieurs et autres plans et dessins industriels, commerciaux, topographiques ou similaires, obtenus en original à la main ; textes écrits à la main ; reproductions photographiques sur papier sensibilisé et copies obtenues au carbone des plans, dessins ou textes visés ci-dessus","H2",49.,4.,0.
"10490600",490600.,"Plans and drawings; for architectural, engineering, industrial, commercial, topographical or similar, being originals drawn by hand; hand-written texts; photo- graphic reproductions; their carbon copies","Plans et dessins d'architectes, d'ingénieurs et autres plans et dessins industriels, commerciaux, topographiques ou similaires, obtenus en original à la main ; textes écrits à la main ; reproductions photographiques sur papier sensibilisé et copies obtenues au carbone des plans, dessins ou textes visés ci-dessus","H2",4906.,6.,1.
"104907",4907.,"Unused postage, revenue or similar stamps of current or new issue in the country in which they have, or will have, a recognised face value; stamp-impressed paper; cheque forms; banknotes, stock, share or bond certificates and the like of similar title","Timbres-poste, timbres fiscaux et analogues, non oblitérés, ayant cours ou destinés à avoir cours dans le pays dans lequel ils ont, ou auront, une valeur faciale reconnue ; papier timbré ; billets de banque ; chèques ; titres d'actions ou d'obligations et titres similaires","H2",49.,4.,0.
"10490700",490700.,"Unused postage, revenue or similar stamps of current or new issue in the country in which they have, or will have, a recognised face value; stamp-impressed paper; cheque forms; banknotes, stock, share or bond certificates and the like of similar title","Timbres-poste, timbres fiscaux et analogues, non oblitérés, ayant cours ou destinés à avoir cours dans le pays dans lequel ils ont, ou auront, une valeur faciale reconnue ; papier timbré ; billets de banque ; chèques ; titres d'actions ou d'obligations et titres similaires","H2",4907.,6.,1.
"104908",4908.,"Transfers (decalcomanias)","Décalcomanies de tous genres","H2",49.,4.,0.
"10490810",490810.,"Printed matter; transfers (decalcomanias), vitrifiable","Décalcomanies vitrifiables","H2",4908.,6.,1.
"10490890",490890.,"Printed matter; transfers (decalcomanias), other than vitrifiable","Autres","H2",4908.,6.,1.
"104909",4909.,"Printed or illustrated postcards; printed cards bearing personal greetings, messages or announcements, whether or not illustrated, with or without envelopes or trimmings","Cartes postales imprimées ou illustrées ; cartes imprimées comportant des voeux ou des messages personnels, même illustrées, avec ou sans enveloppes, garnitures ou applications","H2",49.,4.,0.
"10490900",490900.,"Printed or illustrated postcards; printed cards bearing personal greetings, messages or announcements, whether or not illustrated, with or without envelopes or trimmings","Cartes postales imprimées ou illustrées ; cartes imprimées comportant des voeux ou des messages personnels, même illustrées, avec ou sans enveloppes, garnitures ou applications","H2",4909.,6.,1.
"104910",4910.,"Calendars of any kind, printed, including calendar blocks","Calendriers de tous genres, imprimés, y compris les blocs de calendriers à effeuiller","H2",49.,4.,0.
"10491000",491000.,"Calendars; printed, of any kind, including calendar blocks","Calendriers de tous genres, imprimés, y compris les blocs de calendriers à effeuiller","H2",4910.,6.,1.
"104911",4911.,"Printed matter, n.e.s., including printed pictures and photographs","Autres imprimés, y compris les images, les gravures et les photographies","H2",49.,4.,0.
"10491110",491110.,"Printed matter; trade advertising material, commercial catalogues and the like","Imprimés publicitaires, catalogues commerciaux et similaires","H2",4911.,6.,1.
"10491191",491191.,"Printed matter; pictures, designs and photographs, n.e.s. in item no. 4911.10","Autres : Images, gravures et photographies","H2",4911.,6.,1.
"10491199",491199.,"Printed matter; n.e.s. in heading no. 4911","Autres : Autres","H2",4911.,6.,1.
"1150",50.,"Silk","Soie","H2","TOTAL",2.,0.
"115001",5001.,"Silk-worm cocoons suitable for reeling","Cocons de vers à soie propres au dévidage","H2",50.,4.,0.
"11500100",500100.,"Silk; silk-worm cocoons suitable for reeling","Cocons de vers à soie propres au dévidage","H2",5001.,6.,1.
"115002",5002.,"Raw silk (not thrown)","Soie grège (non moulinée)","H2",50.,4.,0.
"11500200",500200.,"Silk; raw silk (not thrown)","Soie grège (non moulinée)","H2",5002.,6.,1.
"115003",5003.,"Silk waste (including cocoons unsuitable for reeling, yarn waste and garnetted stock)","Déchets de soie (y compris les cocons non dévidables, les déchets de fils et les effilochés)","H2",50.,4.,0.
"11500310",500310.,"Silk; waste, not carded or combed (including cocoons unsuitable for reeling, yarn waste and garnetted stock)","Non cardés ni peignés","H2",5003.,6.,1.
"11500390",500390.,"Silk; waste, carded or combed (including cocoons unsuitable for reeling, yarn waste and garnetted stock)","Autres","H2",5003.,6.,1.
"115004",5004.,"Silk; yarn (other than yarn spun from silk waste), not put up for retail sale","Fils de soie (autres que les fils de déchets de soie) non conditionnés pour la vente au détail","H2",50.,4.,0.
"11500400",500400.,"Silk; yarn (other than yarn spun from silk waste), not put up for retail sale","Fils de soie (autres que les fils de déchets de soie) non conditionnés pour la vente au détail","H2",5004.,6.,1.
"115005",5005.,"Yarn spun from silk waste, not put up for retail sale","Fils de déchets de soie, non conditionnés pour la vente au détail","H2",50.,4.,0.
"11500500",500500.,"Silk; yarn spun from silk waste, not put up for retail sale","Fils de déchets de soie, non conditionnés pour la vente au détail","H2",5005.,6.,1.
"115006",5006.,"Silk yarn and yarn spun from silk waste, put up for retail sale; silk-worm gut","Fils de soie ou de déchets de soie, conditionnés pour la vente au détail ; poil de Messine (crin de Florence)","H2",50.,4.,0.
"11500600",500600.,"Silk yarn and yarn spun from silk waste; put up for retail sale, and silk-worm gut","Fils de soie ou de déchets de soie, conditionnés pour la vente au détail ; poil de Messine (crin de Florence)","H2",5006.,6.,1.
"115007",5007.,"Woven fabrics of silk or of silk waste","Tissus de soie ou de déchets de soie","H2",50.,4.,0.
"11500710",500710.,"Silk; woven fabrics of noil silk","Tissus de bourrette","H2",5007.,6.,1.
"11500720",500720.,"Silk; woven fabrics, containing 85% or more by weight of silk or of silk waste other than noil silk","Autres tissus, contenant au moins 85 % en poids de soie ou de déchets de soie autres que la bourrette","H2",5007.,6.,1.
"11500790",500790.,"Silk; woven fabrics n.e.s. in heading no. 5007","Autres tissus","H2",5007.,6.,1.
"1151",51.,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric","Laine, poils fins ou grossiers ; fils et tissus de crin","H2","TOTAL",2.,0.
"115101",5101.,"Wool, not carded or combed","Laines, non cardées ni peignées","H2",51.,4.,0.
"11510111",510111.,"Wool; (not carded or combed), greasy (including fleece-washed wool), shorn","En suint, y compris les laines lavées à dos : Laines de tonte","H2",5101.,6.,1.
"11510119",510119.,"Wool; (other than shorn), greasy (including fleece-washed wool), not carded or combed","En suint, y compris les laines lavées à dos : Autres","H2",5101.,6.,1.
"11510121",510121.,"Wool; (not carded or combed), degreased, (not carbonised), shorn","Dégraissées, non carbonisées : Laines de tonte","H2",5101.,6.,1.
"11510129",510129.,"Wool; (not carded or combed), degreased, (not carbonised), (other than shorn)","Dégraissées, non carbonisées : Autres","H2",5101.,6.,1.
"11510130",510130.,"Wool; (not carded or combed), carbonised","Carbonisées","H2",5101.,6.,1.
"115102",5102.,"Fine or coarse animal hair, not carded or combed","Poils fins ou grossiers, non cardés ni peignés","H2",51.,4.,0.
"11510211",510211.,"Hair; fine animal hair, not carded or combed, of kashmir (cashmere) goats","Poils fins : De chèvre de Cachemire","H2",5102.,6.,1.
"11510219",510219.,"Hair; fine animal hair, not carded or combed, other than of kashmir (cashmere) goats","Poils fins : Autres","H2",5102.,6.,1.
"11510220",510220.,"Hair; coarse animal hair, not carded or combed","Poils grossiers","H2",5102.,6.,1.
"115103",5103.,"Waste of wool or of fine or coarse animal hair, including yarn waste but excluding garnetted stock","Déchets de laine ou de poils fins ou grossiers, y compris les déchets de fils mais à l'exclusion des effilochés","H2",51.,4.,0.
"11510310",510310.,"Wool and hair; noils of wool or of fine animal hair, including yarn waste, but excluding garnetted stock","Blousses de laine ou de poils fins","H2",5103.,6.,1.
"11510320",510320.,"Wool and hair; waste of wool or of fine animal hair, including yarn waste, but excluding garnetted stock and noils of wool or of fine animal hair","Autres déchets de laine ou de poils fins","H2",5103.,6.,1.
"11510330",510330.,"Wool and hair; waste of coarse animal hair, including yarn waste, but excluding garnetted stock","Déchets de poils grossiers","H2",5103.,6.,1.
"115104",5104.,"Wool, or fine or coarse animal hair; garnetted stock","Effilochés de laine ou de poils fins ou grossiers","H2",51.,4.,0.
"11510400",510400.,"Wool and hair; garnetted stock of wool or of fine or coarse animal hair","Effilochés de laine ou de poils fins ou grossiers","H2",5104.,6.,1.
"115105",5105.,"Wool and fine or coarse animal hair; carded or combed (including combed wool in fragments)","Laine, poils fins ou grossiers, cardés ou peignés (y compris la « laine peignée en vrac »)","H2",51.,4.,0.
"11510510",510510.,"Wool; carded","Laine cardée","H2",5105.,6.,1.
