"id","hs22","english name","nom français","classification","code parent","level","isLeaf"
"06380862",380862,"Goods specified in Subheading Note 2 to this Chapter : In packings of a net weight content exceeding 300 g but not exceeding 7.5 kg","Marchandises mentionnées dans la Note 2 de sous-positions du présent Chapitre : Conditionnées dans des emballages d'un contenu en poids net excédant 300 g mais n'excédant pas 7,5 kg","H6",3808.,6.,1.
"06380869",380869,"Goods specified in Subheading Note 2 to this Chapter : Other","Marchandises mentionnées dans la Note 2 de sous-positions du présent Chapitre : Autres","H6",3808.,6.,1.
"06380891",380891,"Other : Insecticides","Autres : Insecticides","H6",3808.,6.,1.
"06380892",380892,"Other : Fungicides","Autres : Fongicides","H6",3808.,6.,1.
"06380893",380893,"Other : Herbicides, anti-sprouting products and plant-growth regulators","Autres : Herbicides, inhibiteurs de germination et régulateurs de croissance pour plantes","H6",3808.,6.,1.
"06380894",380894,"Other : Disinfectants","Autres : Désinfectants","H6",3808.,6.,1.
"06380899",380899,"Other : Other","Autres : Autres","H6",3808.,6.,1.
"063809",3809,"Finishing agents, dye carriers to accelerate the dyeing or fixing of dyestuffs and other products and preparations (for example, dressings and mordants), of a kind used in the textile, paper, leather or like industries, not elsewhere specified or included.","Agents d'apprêt ou de finissage, accélérateurs de teinture ou de fixation de matières colorantes et autres produits et préparations (parements préparés et préparations pour le mordançage, par exemple), des types utilisés dans l'industrie textile, l'industrie du papier, l'industrie du cuir ou les industries similaires, non dénommés ni compris ailleurs","H6",38.,4.,0.
"06380910",380910,"With a basis of amylaceous substances","A base de matières amylacées","H6",3809.,6.,1.
"06380991",380991,"Other : Of a kind used in the textile or like industries","Autres : Des types utilisés dans l'industrie textile ou dans les industries similaires","H6",3809.,6.,1.
"06380992",380992,"Other : Of a kind used in the paper or like industries","Autres : Des types utilisés dans l'industrie du papier ou dans les industries similaires","H6",3809.,6.,1.
"06380993",380993,"Other : Of a kind used in the leather or like industries","Autres : Des types utilisés dans l'industrie du cuir ou dans les industries similaires","H6",3809.,6.,1.
"063810",3810,"Pickling preparations for metal surfaces; fluxes and other auxiliary preparations for soldering, brazing or welding; soldering, brazing or welding powders and pastes consisting of metal and other materials; preparations of a kind used as cores or coatings for welding electrodes or rods.","Préparations pour le décapage des métaux ; flux à souder ou à braser et autres préparations auxiliaires pour le soudage ou le brasage des métaux ; pâtes et poudres à souder ou à braser composées de métal et d'autres produits ; préparations des types utilisés pour l'enrobage ou le fourrage des électrodes ou des baguettes de soudage","H6",38.,4.,0.
"06381010",381010,"Pickling preparations for metal surfaces; soldering, brazing or welding powders and pastes consisting of metal and other materials","Préparations pour le décapage des métaux ; pâtes et poudres à souder ou à braser composées de métal et d'autres produits","H6",3810.,6.,1.
"06381090",381090,"Other","Autres","H6",3810.,6.,1.
"063811",3811,"Anti-knock preparations, oxidation inhibitors, gum inhibitors, viscosity improvers, anti-corrosive preparations and other prepared additives, for mineral oils (including gasoline) or for other liquids used for the same purposes as mineral oils.","Préparations antidétonantes, inhibiteurs d'oxydation, additifs peptisants, améliorants de viscosité, additifs anti-corrosifs et autres additifs préparés, pour huiles minérales (y compris l'essence) ou pour autres liquides utilisés aux mêmes fins que les huiles minérales","H6",38.,4.,0.
"06381111",381111,"Anti-knock preparations : Based on lead compounds","Préparations antidétonantes : A base de composés du plomb","H6",3811.,6.,1.
"06381119",381119,"Anti-knock preparations : Other","Préparations antidétonantes : Autres","H6",3811.,6.,1.
"06381121",381121,"Additives for lubricating oils : Containing petroleum oils or oils obtained from bituminous minerals","Additifs pour huiles lubrifiantes : Contenant des huiles de pétrole ou de minéraux bitumineux","H6",3811.,6.,1.
"06381129",381129,"Additives for lubricating oils : Other","Additifs pour huiles lubrifiantes : Autres","H6",3811.,6.,1.
"06381190",381190,"Other","Autres","H6",3811.,6.,1.
"063812",3812,"Prepared rubber accelerators; compound plasticisers for rubber or plastics, not elsewhere specified or included; anti-oxidising preparations and other compound stabilisers for rubber or plastics.","Préparations dites « accélérateurs de vulcanisation » ; plastifiants composites pour caoutchouc ou matières plastiques, non dénommés ni compris ailleurs ; préparations antioxydantes et autres stabilisateurs composites pour caoutchouc ou matières plastiques","H6",38.,4.,0.
"06381210",381210,"Prepared rubber accelerators","Préparations dites « accélérateurs de vulcanisation »","H6",3812.,6.,1.
"06381220",381220,"Compound plasticisers for rubber or plastics","Plastifiants composites pour caoutchouc ou matières plastiques","H6",3812.,6.,1.
"06381231",381231,"Anti-oxidising preparations and other compound stabilizers for rubber or plastics : Mixtures of oligomers of 2,2,4-trimethyl-1,2-dihydroquinoline (TMQ)","Préparations antioxydantes et autres stabilisateurs composites pour caoutchouc ou matières plastiques : Mélanges d'oligomères de 2,2,4-trimethyl-1,2-dihydroquinoline (TMQ)","H6",3812.,6.,1.
"06381239",381239,"Anti-oxidising preparations and other compound stabilizers for rubber or plastics : Other","Préparations antioxydantes et autres stabilisateurs composites pour caoutchouc ou matières plastiques : Autres","H6",3812.,6.,1.
"063813",3813,"Preparations and charges for fire-extinguishers; charged fire-extinguishing grenades","Compositions et charges pour appareils extincteurs ; grenades et bombes extinctrices","H6",38.,4.,0.
"06381300",381300,"Preparations and charges for fire-extinguishers; charged fire-extinguishing grenades","Compositions et charges pour appareils extincteurs ; grenades et bombes extinctrices","H6",3813.,6.,1.
"063814",3814,"Organic composite solvents and thinners, not elsewhere specified or included; prepared paint or varnish removers","Solvants et diluants organiques composites, non dénommés ni compris ailleurs ; préparations conçues pour enlever les peintures ou les vernis","H6",38.,4.,0.
"06381400",381400,"Organic composite solvents and thinners, not elsewhere specified or included; prepared paint or varnish removers","Solvants et diluants organiques composites, non dénommés ni compris ailleurs ; préparations conçues pour enlever les peintures ou les vernis","H6",3814.,6.,1.
"063815",3815,"Reaction initiators, reaction accelerators and catalytic preparations, not elsewhere specified or included.","Initiateurs de réaction, accélérateurs de réaction et préparations catalytiques, non dénommés ni compris ailleurs","H6",38.,4.,0.
"06381511",381511,"Supported catalysts : With nickel or nickel compounds as the active substance","Catalyseurs supportés : Ayant comme substance active le nickel ou un composé de nickel","H6",3815.,6.,1.
"06381512",381512,"Supported catalysts : With precious metal or precious metal compounds as the active substance","Catalyseurs supportés : Ayant comme substance active un métal précieux ou un composé de métal précieux","H6",3815.,6.,1.
"06381519",381519,"Supported catalysts : Other","Catalyseurs supportés : Autres","H6",3815.,6.,1.
"06381590",381590,"Other","Autres","H6",3815.,6.,1.
"063816",3816,"Refractory cements, mortars, concretes and similar compositions, including dolomite ramming mix, other than products of heading 3801","Ciments, mortiers, bétons et compositions similaires réfractaires y compris les pisés de dolomie, autres que les produits du n°3801","H6",38.,4.,0.
"06381600",381600,"Refractory cements, mortars, concretes and similar compositions, including dolomite ramming mix, other than products of heading 3801","Ciments, mortiers, bétons et compositions similaires réfractaires y compris les pisés de dolomie, autres que les produits du n°3801","H6",3816.,6.,1.
"063817",3817,"Mixed alkylbenzenes and mixed alkylnaphthalenes, other than those of heading 2707 or 2902","Alkylbenzènes en mélanges et alkylnaphtalènes en mélanges, autres que ceux des n°2707 ou 2902","H6",38.,4.,0.
"06381700",381700,"Mixed alkylbenzenes and mixed alkylnaphthalenes, other than those of heading 2707 or 2902","Alkylbenzènes en mélanges et alkylnaphtalènes en mélanges, autres que ceux des n°2707 ou 2902","H6",3817.,6.,1.
"063818",3818,"Chemical elements doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics","Eléments chimiques dopés en vue de leur utilisation en électronique, sous forme de disques, plaquettes ou formes analogues ; composés chimiques dopés en vue de leur utilisation en électronique","H6",38.,4.,0.
"06381800",381800,"Chemical elements doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics","Eléments chimiques dopés en vue de leur utilisation en électronique, sous forme de disques, plaquettes ou formes analogues ; composés chimiques dopés en vue de leur utilisation en électronique","H6",3818.,6.,1.
"063819",3819,"Hydraulic brake fluids and other prepared liquids for hydraulic transmission, not containing or containing less than 70 % by weight of petroleum oils or oils obtained from bituminous minerals","Liquides pour freins hydrauliques et autres liquides préparés pour transmissions hydrauliques, ne contenant pas d'huiles de pétrole ni de minéraux bitumineux ou en contenant moins de 70 % en poids","H6",38.,4.,0.
"06381900",381900,"Hydraulic brake fluids and other prepared liquids for hydraulic transmission, not containing or containing less than 70 % by weight of petroleum oils or oils obtained from bituminous minerals","Liquides pour freins hydrauliques et autres liquides préparés pour transmissions hydrauliques, ne contenant pas d'huiles de pétrole ni de minéraux bitumineux ou en contenant moins de 70 % en poids","H6",3819.,6.,1.
"063820",3820,"Anti-freezing preparations and prepared de-icing fluids","Préparations antigel et liquides préparés pour dégivrage","H6",38.,4.,0.
"06382000",382000,"Anti-freezing preparations and prepared de-icing fluids","Préparations antigel et liquides préparés pour dégivrage","H6",3820.,6.,1.
"063821",3821,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells","Milieux de culture préparés pour le développement et l'entretien des micro-organismes (y compris les virus et les organismes similaires) ou des cellules végétales, humaines ou animales","H6",38.,4.,0.
"06382100",382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells","Milieux de culture préparés pour le développement et l'entretien des micro-organismes (y compris les virus et les organismes similaires) ou des cellules végétales, humaines ou animales","H6",3821.,6.,1.
"063822",3822,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, whether or not put up in the form of kits, other than those of heading 30.06; certified reference materials.","Réactifs de diagnostic ou de laboratoire sur tout support et réactifs de diagnostic ou de laboratoire préparés, même sur un support, même présentés sous forme de trousses, autres que ceux du n°3006 ; matériaux de référence certifiés","H6",38.,4.,0.
"06382211",382211,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, whether or not put up in the form of kits : For malaria","Réactifs de diagnostic ou de laboratoire sur tout support et réactifs de diagnostic ou de laboratoire préparés, même sur un support, même présentés sous forme de trousses : Pour le paludisme","H6",3822.,6.,1.
"06382212",382212,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, whether or not put up in the form of kits : For Zika and other diseases transmitted by mosquitoes of the genus Aedes","Réactifs de diagnostic ou de laboratoire sur tout support et réactifs de diagnostic ou de laboratoire préparés, même sur un support, même présentés sous forme de trousses : Pour le Zika et d'autres maladies transmises par les moustiques du genre Aedes","H6",3822.,6.,1.
"06382213",382213,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, whether or not put up in the form of kits : For blood-grouping","Réactifs de diagnostic ou de laboratoire sur tout support et réactifs de diagnostic ou de laboratoire préparés, même sur un support, même présentés sous forme de trousses : Pour la détermination des groupes ou des facteurs sanguins","H6",3822.,6.,1.
"06382219",382219,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, whether or not put up in the form of kits : Other","Réactifs de diagnostic ou de laboratoire sur tout support et réactifs de diagnostic ou de laboratoire préparés, même sur un support, même présentés sous forme de trousses : Autres","H6",3822.,6.,1.
"06382290",382290,"Other","Autres","H6",3822.,6.,1.
"063823",3823,"Industrial monocarboxylic fatty acids; acid oils from refining; industrial fatty alcohols","Acides gras monocarboxyliques industriels ; huiles acides de raffinage ; alcools gras industriels","H6",38.,4.,0.
"06382311",382311,"Industrial monocarboxylic fatty acids; acid oils from refining : Stearic acid","Acides gras monocarboxyliques industriels ; huiles acides de raffinage : Acide stéarique","H6",3823.,6.,1.
"06382312",382312,"Industrial monocarboxylic fatty acids; acid oils from refining : Oleic acid","Acides gras monocarboxyliques industriels ; huiles acides de raffinage : Acide oléique","H6",3823.,6.,1.
"06382313",382313,"Industrial monocarboxylic fatty acids; acid oils from refining : Tall oil fatty acids","Acides gras monocarboxyliques industriels ; huiles acides de raffinage : Tall acides gras","H6",3823.,6.,1.
"06382319",382319,"Industrial monocarboxylic fatty acids; acid oils from refining : Other","Acides gras monocarboxyliques industriels ; huiles acides de raffinage : Autres","H6",3823.,6.,1.
"06382370",382370,"Industrial fatty alcohols","Alcools gras industriels","H6",3823.,6.,1.
"063824",3824,"Prepared binders for foundry moulds or cores; chemical products and preparations of the chemical or allied industries (including those consisting of mixtures of natural products), not elsewhere specified or included.","Liants préparés pour moules ou noyaux de fonderie ; produits chimiques et préparations des industries chimiques ou des industries connexes (y compris celles consistant en mélanges de produits naturels), non dénommés ni compris ailleurs","H6",38.,4.,0.
"06382410",382410,"Prepared binders for foundry moulds or cores","Liants préparés pour moules ou noyaux de fonderie","H6",3824.,6.,1.
"06382430",382430,"Non-agglomerated metal carbides mixed together or with metallic binders","Carbures métalliques non agglomérés mélangés entre eux ou avec des liants métalliques","H6",3824.,6.,1.
"06382440",382440,"Prepared additives for cements, mortars or concretes","Additifs préparés pour ciments, mortiers ou bétons","H6",3824.,6.,1.
"06382450",382450,"Non-refractory mortars and concretes","Mortiers et bétons, non réfractaires","H6",3824.,6.,1.
"06382460",382460,"Sorbitol other than that of subheading 290544","Sorbitol autre que celui du n°290544","H6",3824.,6.,1.
"06382481",382481,"Goods specified in Subheading Note 3 to this Chapter : Containing oxirane (ethylene oxide)","Marchandises mentionnées dans la Note 3 de sous-positions du présent Chapitre : Contenant de l'oxiranne (oxyde d'éthylène)","H6",3824.,6.,1.
"06382482",382482,"Goods specified in Subheading Note 3 to this Chapter : Containing polychlorinated biphenyls (PCBs), polychlorinated terphenyls (PCTs) or polybrominated biphenyls (PBBs)","Marchandises mentionnées dans la Note 3 de sous-positions du présent Chapitre : Contenant des polybromobiphényles (PBB), des polychloroterphényles (PCT) ou des polychlorobiphényles (PCB)","H6",3824.,6.,1.
"06382483",382483,"Goods specified in Subheading Note 3 to this Chapter : Containing tris(2,3-dibromopropyl) phosphate","Marchandises mentionnées dans la Note 3 de sous-positions du présent Chapitre : Contenant du phosphate de tris(2,3-dibromopropyle)","H6",3824.,6.,1.
"06382484",382484,"Goods specified in Subheading Note 3 to this Chapter : Containing aldrin (ISO), camphechlor (ISO) (toxaphene), chlordane (ISO), chlordecone (ISO), DDT (ISO) (clofenotane (INN), 1,1,1-trichloro-2,2-bis(p-chlorophenyl)ethane), dieldrin (ISO, INN), endosulfan (ISO), endrin (ISO), heptachlor (ISO) or mirex (ISO)","Marchandises mentionnées dans la Note 3 de sous-positions du présent Chapitre : Contenant de l'aldrine (ISO), du camphéchlore (ISO) (toxaphène), du chlordane (ISO), du chlordécone (ISO), du DDT (ISO) (clofénotane (DCI), 1,1,1-trichloro-2,2-bis(p-chlorophényl)éthane), de la dieldrine (ISO, DCI), de l'endosulfan (ISO), de l'endrine (ISO) de l'heptachlore (ISO) ou du mirex (ISO)","H6",3824.,6.,1.
"06382485",382485,"Goods specified in Subheading Note 3 to this Chapter : Containing 1,2,3,4,5,6-hexachlorocyclohexane (HCH (ISO)), including lindane (ISO, INN)","Marchandises mentionnées dans la Note 3 de sous-positions du présent Chapitre : Contenant du 1,2,3,4,5,6-hexachlorocyclohexane (HCH (ISO)) y compris lindane (ISO, DCI)","H6",3824.,6.,1.
"06382486",382486,"Goods specified in Subheading Note 3 to this Chapter : Containing pentachlorobenzene (ISO) or hexachlorobenzene (ISO)","Marchandises mentionnées dans la Note 3 de sous-positions du présent Chapitre : Contenant du pentachlorobenzène (ISO) ou du hexachlorobenzène (ISO)","H6",3824.,6.,1.
"06382487",382487,"Goods specified in Subheading Note 3 to this Chapter : Containing perfluorooctane sulphonic acid, its salts, perfluorooctane sulphonamides, or perfluorooctane sulphonyl fluoride","Marchandises mentionnées dans la Note 3 de sous-positions du présent Chapitre : Contenant de l'acide perfluorooctane sulfonique, ses sels, des perfluorooctane sulfonamides, ou du fluorure de perfluorooctane sulfonyle","H6",3824.,6.,1.
"06382488",382488,"Goods specified in Subheading Note 3 to this Chapter : Containing tetra-, penta-, hexa-, hepta- or octabromodiphenyl ethers","Marchandises mentionnées dans la Note 3 de sous-positions du présent Chapitre : Contenant des éthers tétra-, penta-, hexa-, hepta- ou octabromodiphényliques","H6",3824.,6.,1.
"06382489",382489,"Goods specified in Subheading Note 3 to this Chapter : Containing short-chain chlorinated paraffins","Marchandises mentionnées dans la Note 3 de sous-positions du présent Chapitre : Contenant des paraffines chlorées à chaîne courte","H6",3824.,6.,1.
"06382491",382491,"Other : Mixtures and preparations consisting mainly of (5-ethyl-2-methyl-2-oxido-1,3,2-dioxaphosphinan-5-yl)methyl methyl methylphosphonate and bis[(5-ethyl-2-methyl-2-oxido-1,3,2-dioxaphosphinan-5-yl)methyl] methylphosphonate","Autres : Mélanges et préparations constitués essentiellement de méthylphosphonate de (5-éthyl-2-méthyl-2-oxido-1,3,2-dioxaphosphinan-5-yl)méthyle et de méthyle et de méthylphosphonate de bis[(5-éthyl-2-méthyl-2-oxido-1,3,2-dioxaphosphinan-5-yl)méthyle]","H6",3824.,6.,1.
"06382492",382492,"Other : Polyglycol esters of methylphosphonic acid","Autres : Esters de polyglycol d'acide méthylphosphonique","H6",3824.,6.,1.
"06382499",382499,"Other : Other","Autres : Autres","H6",3824.,6.,1.
"063825",3825,"Residual products of the chemical or allied industries, not elsewhere specified or included; municipal waste; sewage sludge; other wastes specified in Note 6 to this Chapter.","Produits résiduaires des industries chimiques ou des industries connexes, non dénommés ni compris ailleurs ; déchets municipaux ; boues d'épuration ; autres déchets mentionnés dans la Note 6 du présent Chapitre","H6",38.,4.,0.
"06382510",382510,"Municipal waste","Déchets municipaux","H6",3825.,6.,1.
"06382520",382520,"Sewage sludge","Boues d'épuration","H6",3825.,6.,1.
"06382530",382530,"Clinical waste","Déchets cliniques","H6",3825.,6.,1.
"06382541",382541,"Waste organic solvents : Halogenated","Déchets de solvants organiques : Hallogénés","H6",3825.,6.,1.
"06382549",382549,"Waste organic solvents : Other","Déchets de solvants organiques : Autres","H6",3825.,6.,1.
"06382550",382550,"Wastes of metal pickling liquors, hydraulic fluids, brake fluids and anti-freeze fluids","Déchets de solutions (liqueurs) décapantes pour métaux, de liquides hydrauliques, de liquides pour freins et de liquides antigel","H6",3825.,6.,1.
"06382561",382561,"Other wastes from chemical or allied industries : Mainly containing organic constituents","Autres déchets des industries chimiques ou des industries connexes : Contenant principalement des constituants organiques","H6",3825.,6.,1.
"06382569",382569,"Other wastes from chemical or allied industries : Other","Autres déchets des industries chimiques ou des industries connexes : Autres","H6",3825.,6.,1.
"06382590",382590,"Other","Autres","H6",3825.,6.,1.
"063826",3826,"Biodiesel and mixtures thereof, not containing or containing less than 70 % by weight of petroleum oils or oils obtained from bituminous minerals","Biodiesel et ses mélanges, ne contenant pas d'huiles de pétrole ni de minéraux bitumineux ou en contenant moins de 70 % en poids","H6",38.,4.,0.
"06382600",382600,"Biodiesel and mixtures thereof, not containing or containing less than 70 % by weight of petroleum oils or oils obtained from bituminous minerals","Biodiesel et ses mélanges, ne contenant pas d'huiles de pétrole ni de minéraux bitumineux ou en contenant moins de 70 % en poids","H6",3826.,6.,1.
"063827",3827,"Mixtures containing halogenated derivatives of methane, ethane or propane, not elsewhere specified or included.","Mélanges contenant des dérivés halogénés du méthane, de l'éthane ou du propane, non dénommés ni compris ailleurs","H6",38.,4.,0.
"06382711",382711,"Containing chlorofluorocarbons (CFCs), whether or not containing hydrochlorofluorocarbons (HCFCs), perfluorocarbons (PFCs) or hydrofluorocarbons (HFCs); containing hydrobromofluorocarbons (HBFCs); containing carbon tetrachloride; containing 1,1,1-trichloroethane (methyl chloroform) : Containing chlorofluorocarbons (CFCs), whether or not containing hydrochlorofluorocarbons (HCFCs), perfluorocarbons (PFCs) or hydrofluorocarbons (HFCs)","Contenant des chlorofluorocarbures (CFC), même contenant des hydrochlorofluorocarbures (HCFC), des perfluorocarbures (PFC) ou des hydrofluorocarbures (HFC) ; contenant des) hydrobromofluorocarbures (HBFC) ; contenant du tétrachlorure de carbone ; contenant du 1,1,1-trichloroéthane (méthylchloroforme) : Contenant des chlorofluorocarbures (CFC), même contenant des hydrochlorofluorocarbures (HCFC), des perfluorocarbures (PFC) ou des hydrofluorocarbures (HFC)","H6",3827.,6.,1.
"06382712",382712,"Containing chlorofluorocarbons (CFCs), whether or not containing hydrochlorofluorocarbons (HCFCs), perfluorocarbons (PFCs) or hydrofluorocarbons (HFCs); containing hydrobromofluorocarbons (HBFCs); containing carbon tetrachloride; containing 1,1,1-trichloroethane (methyl chloroform) : Containing hydrobromofluorocarbons (HBFCs)","Contenant des chlorofluorocarbures (CFC), même contenant des hydrochlorofluorocarbures (HCFC), des perfluorocarbures (PFC) ou des hydrofluorocarbures (HFC) ; contenant des) hydrobromofluorocarbures (HBFC) ; contenant du tétrachlorure de carbone ; contenant du 1,1,1-trichloroéthane (méthylchloroforme) : Contenant des hydrobromofluorocarbures (HBFC)","H6",3827.,6.,1.
"06382713",382713,"Containing chlorofluorocarbons (CFCs), whether or not containing hydrochlorofluorocarbons (HCFCs), perfluorocarbons (PFCs) or hydrofluorocarbons (HFCs); containing hydrobromofluorocarbons (HBFCs); containing carbon tetrachloride; containing 1,1,1-trichloroethane (methyl chloroform) : Containing carbon tetrachloride","Contenant des chlorofluorocarbures (CFC), même contenant des hydrochlorofluorocarbures (HCFC), des perfluorocarbures (PFC) ou des hydrofluorocarbures (HFC) ; contenant des) hydrobromofluorocarbures (HBFC) ; contenant du tétrachlorure de carbone ; contenant du 1,1,1-trichloroéthane (méthylchloroforme) : Contenant du tétrachlorure de carbone","H6",3827.,6.,1.
"06382714",382714,"Containing chlorofluorocarbons (CFCs), whether or not containing hydrochlorofluorocarbons (HCFCs), perfluorocarbons (PFCs) or hydrofluorocarbons (HFCs); containing hydrobromofluorocarbons (HBFCs); containing carbon tetrachloride; containing 1,1,1-trichloroethane (methyl chloroform) : Containing 1,1,1-trichloroethane (methyl chloroform)","Contenant des chlorofluorocarbures (CFC), même contenant des hydrochlorofluorocarbures (HCFC), des perfluorocarbures (PFC) ou des hydrofluorocarbures (HFC) ; contenant des) hydrobromofluorocarbures (HBFC) ; contenant du tétrachlorure de carbone ; contenant du 1,1,1-trichloroéthane (méthylchloroforme) : Contenant du 1,1,1-trichloroéthane (méthylchloroforme)","H6",3827.,6.,1.
"06382720",382720,"Containing bromochlorodifluoromethane (Halon-1211), bromotrifluoromethane (Halon-1301) or dibromotetrafluoroethanes (Halon-2402)","Contenant du bromochlorodifluorométhane (halon-1211), du bromotrifluorométhane (halon-1301) ou des dibromotétrafluoroéthanes (halon-2402)","H6",3827.,6.,1.
"06382731",382731,"Containing hydrochlorofluorocarbons (HCFCs), whether or not containing perfluorocarbons (PFCs) or hydrofluorocarbons (HFCs), but not containing chlorofluorocarbons (CFCs) : Containing substances of subheadings 290341 to 290348","Contenant des hydrochlorofluorocarbures (HCFC), même contenant des perfluorocarbures (PFC) ou des hydrofluorocarbures (HFC), mais ne contenant pas de chlorofluorocarbures (CFC) : Contenant des substances des n°290341 à 290348","H6",3827.,6.,1.
"06382732",382732,"Containing hydrochlorofluorocarbons (HCFCs), whether or not containing perfluorocarbons (PFCs) or hydrofluorocarbons (HFCs), but not containing chlorofluorocarbons (CFCs) : Other, containing substances of subheadings 290371 to 290375","Contenant des hydrochlorofluorocarbures (HCFC), même contenant des perfluorocarbures (PFC) ou des hydrofluorocarbures (HFC), mais ne contenant pas de chlorofluorocarbures (CFC) : Autres, contenant des substances des n°290371 à 290375","H6",3827.,6.,1.
"06382739",382739,"Containing hydrochlorofluorocarbons (HCFCs), whether or not containing perfluorocarbons (PFCs) or hydrofluorocarbons (HFCs), but not containing chlorofluorocarbons (CFCs) : Other","Contenant des hydrochlorofluorocarbures (HCFC), même contenant des perfluorocarbures (PFC) ou des hydrofluorocarbures (HFC), mais ne contenant pas de chlorofluorocarbures (CFC) : Autres","H6",3827.,6.,1.
"06382740",382740,"Containing methyl bromide (bromomethane) or bromochloromethane","Contenant du bromure de méthyle (bromométhane) ou du bromochlorométhane","H6",3827.,6.,1.
"06382751",382751,"Containing trifluoromethane (HFC-23) or perfluorocarbons (PFCs) but not containing chlorofluorocarbons (CFCs) or hydrochlorofluorocarbons (HCFCs) : Containing trifluoromethane (HFC-23)","Contenant du trifluorométhane (HFC-23) ou des perfluorocarbures (PFC) mais ne contenant pas de chlorofluorocarbures (CFC) ou d'hydrochlorofluorocarbures (HCFC) : Contenant du trifluorométhane (HFC-23)","H6",3827.,6.,1.
"06382759",382759,"Containing trifluoromethane (HFC-23) or perfluorocarbons (PFCs) but not containing chlorofluorocarbons (CFCs) or hydrochlorofluorocarbons (HCFCs) : Other","Contenant du trifluorométhane (HFC-23) ou des perfluorocarbures (PFC) mais ne contenant pas de chlorofluorocarbures (CFC) ou d'hydrochlorofluorocarbures (HCFC) : Autres","H6",3827.,6.,1.
"06382761",382761,"Containing other hydrofluorocarbons (HFCs) but not containing chlorofluorocarbons (CFCs) or hydrochlorofluorocarbons (HCFCs) : Containing 15 % or more by mass of 1,1,1-trifluoroethane (HFC-143a)","Contenant d'autres hydrofluorocarbures (HFC) mais ne contenant pas de chlorofluorocarbures (CFC) ou d'hydrochlorofluorocarbures (HCFC) : Contenant en masse 15 % ou plus de 1,1,1-trifluoroéthane (HFC-143a)","H6",3827.,6.,1.
"06382762",382762,"Containing other hydrofluorocarbons (HFCs) but not containing chlorofluorocarbons (CFCs) or hydrochlorofluorocarbons (HCFCs) : Other, not included in the subheading above, containing 55 % or more by mass of pentafluoroethane (HFC- 125) but not containing unsaturated fluorinated derivatives of acyclic hydrocarbons (HFOs)","Contenant d'autres hydrofluorocarbures (HFC) mais ne contenant pas de chlorofluorocarbures (CFC) ou d'hydrochlorofluorocarbures (HCFC) : Autres, non mentionnés dans la sous-position ci-dessus, contenant en masse 55 % ou plus de pentafluoroéthane (HFC- 125) mais ne contenant pas de dérivés fluorés non saturés des hydrocarbures acycliques (HFO)","H6",3827.,6.,1.
"06382763",382763,"Containing other hydrofluorocarbons (HFCs) but not containing chlorofluorocarbons (CFCs) or hydrochlorofluorocarbons (HCFCs) : Other, not included in the subheadings above, containing 40 % or more by mass of pentafluoroethane (HFC-125)","Contenant d'autres hydrofluorocarbures (HFC) mais ne contenant pas de chlorofluorocarbures (CFC) ou d'hydrochlorofluorocarbures (HCFC) : Autres, non mentionnés dans les sous-positions ci-dessus, contenant en masse 40 % ou plus de pentafluoroéthane (HFC-125)","H6",3827.,6.,1.
"06382764",382764,"Containing other hydrofluorocarbons (HFCs) but not containing chlorofluorocarbons (CFCs) or hydrochlorofluorocarbons (HCFCs) : Other, not included in the subheadings above, containing 30 % or more by mass of 1,1,1,2-tetrafluoroethane (HFC-134a) but not containing unsaturated fluorinated derivatives of acyclic hydrocarbons (HFOs)","Contenant d'autres hydrofluorocarbures (HFC) mais ne contenant pas de chlorofluorocarbures (CFC) ou d'hydrochlorofluorocarbures (HCFC) : Autres, non mentionnés dans les sous-positions ci-dessus, contenant en masse 30 % ou plus de 1,1,1,2-tétrafluoroéthane (HFC-134a) mais ne contenant pas de dérivés fluorés non saturés des hydrocarbures acycliques (HFO)","H6",3827.,6.,1.
"06382765",382765,"Containing other hydrofluorocarbons (HFCs) but not containing chlorofluorocarbons (CFCs) or hydrochlorofluorocarbons (HCFCs) : Other, not included in the subheadings above, containing 20 % or more by mass of difluoromethane (HFC-32) and 20 % or more by mass of pentafluoroethane (HFC-125)","Contenant d'autres hydrofluorocarbures (HFC) mais ne contenant pas de chlorofluorocarbures (CFC) ou d'hydrochlorofluorocarbures (HCFC) : Autres, non mentionnés dans les sous-positions ci-dessus, contenant en masse 20 % ou plus de difluorométhane (HFC-32) et 20 % ou plus de pentafluoroéthane (HFC-125)","H6",3827.,6.,1.
