"Code 4-digit","Section Code","Part 2-digit","Part 4-digit","Product Name","Nom du produit"
"5404","Type 11","54","04","Synthetic monofilament of 67 decitex or more, of which no cross-sectional dimension exceeds 1mm; strip and the like (e.g. artificial straw) of synthetic textile materials of an apparent width not exceeding 5mm","Monofilaments synthétiques de 67 décitex ou plus et dont la plus grande dimension de la coupe transversale n'excède pas 1 mm ; lames et formes similaires (paille artificielle, par exemple) en matières textiles synthétiques, dont la largeur apparente n'excède pas 5 mm"
"5405","Type 11","54","05","Artificial monofilament of 67 decitex or more, no cross-sectional dimension exceeds 1mm; strip and the like (e.g. artificial straw), of artificial textile materials of a width not exceeding 5mm","Monofilaments artificiels de 67 décitex ou plus et dont la plus grande dimension de la coupe transversale n'excède pas 1 mm ; lames et formes similaires (paille artificielle, par exemple) en matières textiles artificielles, dont la largeur apparente n'excède pas 5 mm"
"5406","Type 11","54","06","Man-made filament yarn (other than sewing thread), put up for retail sale","Fils de filaments synthétiques ou artificiels (autres que les fils à coudre), conditionnés pour la vente au détail"
"5407","Type 11","54","07","Woven fabrics of synthetic filament yarn, including woven fabrics obtained from materials of heading no. 5404","Tissus de fils de filaments synthétiques, y compris les tissus obtenus à partir des produits du n°5404"
"5408","Type 11","54","08","Woven fabrics of artificial filament yarn including woven fabrics obtained from materials of heading no. 5404","Tissus de fils de filaments artificiels, y compris les tissus obtenus à partir des produits du n°5405"
"5501","Type 11","55","01","Synthetic filament tow","Câbles de filaments synthétiques."
"5502","Type 11","55","02","Artificial filament tow","Câbles de filaments artificiels"
"5503","Type 11","55","03","Synthetic staple fibres, not carded, combed or otherwise processed for spinning","Fibres synthétiques discontinues, non cardées ni peignées ni autrement transformées pour la filature"
"5504","Type 11","55","04","Artificial staple fibres, not carded, combed or otherwise processed for spinning","Fibres artificielles discontinues, non cardées ni peignées ni autrement transformées pour la filature"
"5505","Type 11","55","05","Waste (including noils, yarn waste and garnetted stock), of man-made fibres","Déchets de fibres synthétiques ou artificielles (y compris les blousses, les déchets de fils et les effilochés)."
"5506","Type 11","55","06","Synthetic staple fibres, carded, combed or otherwise processed for spinning","Fibres synthétiques discontinues, cardées, peignées ou autrement transformées pour la filature"
"5507","Type 11","55","07","Artificial staple fibres, carded, combed or otherwise processed for spinning","Fibres artificielles discontinues, cardées, peignées ou autrement transformées pour la filature"
"5508","Type 11","55","08","Sewing thread of man-made staple fibres, whether or not put up for retail sale","Fils à coudre de fibres synthétiques ou artificielles discontinues, même conditionnés pour la vente au détail"
"5509","Type 11","55","09","Yarn (other than sewing thread) of synthetic staple fibres, not put up for retail sale","Fils de fibres synthétiques discontinues (autres que les fils à coudre), non conditionnés pour la vente au détail"
"5510","Type 11","55","10","Yarn (other than sewing thread) of artificial staple fibres, not put up for retail sale","Fils de fibres artificielles discontinues (autres que les fils à coudre), non conditionnés pour la vente au détail."
"5511","Type 11","55","11","Yarn (not sewing thread), of man-made staple fibres, put up for retail sale","Fils de fibres synthétiques ou artificielles discontinues (autres que les fils à coudre), conditionnés pour la vente au détail."
"5512","Type 11","55","12","Woven fabrics of synthetic staple fibres, containing 85% or more by weight of synthetic staple fibres","Tissus de fibres synthétiques discontinues contenant au moins 85 % en poids de fibres synthétiques discontinues."
"5513","Type 11","55","13","Woven fabrics of synthetic staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight not exceeding 170g/m2","Tissus de fibres synthétiques discontinues, contenant moins de 85 % en poids de ces fibres, mélangés principalement ou uniquement avec du coton, d'un poids n'excédant pas 170 g/m²"
"5514","Type 11","55","14","Woven fabrics of synthetic staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight exceeding 170g/m2","Tissus de fibres synthétiques discontinues, contenant moins de 85 % en poids de ces fibres, mélangés principalement ou uniquement avec du coton, d'un poids excédant 170 g/m²"
"5515","Type 11","55","15","Woven fabrics of synthetic staple fibres, n.e.c. in chapter 55","Autres tissus de fibres synthétiques discontinues"
"5516","Type 11","55","16","Woven fabrics of artificial staple fibres","Tissus de fibres artificielles discontinues"
"5601","Type 11","56","01","Wadding of textile materials and articles thereof; textile fibres, not exceeding 5 mm in length (flock), textile dust and mill neps","Ouates de matières textiles et articles en ces ouates : fibres textiles d'une longueur n'excédant pas 5 mm (tontisses), noeuds et noppes (boutons) de matières textiles."
"5602","Type 11","56","02","Felt; whether or not impregnated, coated, covered or laminated","Feutres, même imprégnés, enduits, recouverts ou stratifiés"
"5603","Type 11","56","03","Nonwovens; whether or not impregnated, coated, covered or laminated","Non-tissés, même imprégnés, enduits, recouverts ou stratifiés"
"5604","Type 11","56","04","Rubber thread and cord, textile covered; textile yarn and strip and the like of heading no. 5404, 5405; impregnated, coated, covered or sheathed with rubber or plastics","Fils et cordes de caoutchouc, recouverts de textiles ; fils textiles, lames et formes similaires des n°5404 ou 5405, imprégnés, enduits, recouverts ou gainés de caoutchouc ou de matière plastique"
"5605","Type 11","56","05","Yarn; metallised, whether or not gimped, of textile yarn, or strip or the like of heading no. 5404 or 5405, combined with metal in the form of thread, strip or powder or covered with metal","Filés métalliques et fils métallisés, même guipés, constitués par des fils textiles, des lames ou formes similaires des n°5404 ou 5405, combinés avec du métal sous forme de fils, de lames ou de poudres, ou recouverts de métal"
"5606","Type 11","56","06","Yarn and strip and the like of heading no. 5404 or 5405, gimped (other than those of heading no. 5606 and gimped horsehair yarn); chenille yarn (including flock chenille yarn); loop wale-yarn","Fils guipés, lames et formes similaires des n°5404 ou 5405 guipées, autres que ceux du n°5605 et autres que les fils de crin guipés ; fils de chenille ; fils dits « de chaînette »"
"5607","Type 11","56","07","Twine, cordage, ropes and cables, whether or not plaited or braided; whether or not impregnated, coated, covered or sheathed with rubber or plastics","Ficelles, cordes et cordages, tressés ou non, même imprégnés, enduits, recouverts ou gainés de caoutchouc ou de matière plastique"
"5608","Type 11","56","08","Twine, cordage or rope; knotted netting, made up fishing nets and other made up nets, of textile materials","Filets à mailles nouées, en nappes ou en pièces, obtenus à partir de ficelles, cordes ou cordages ; filets confectionnés pour la pêche et autres filets confectionnés, en matières textiles"
"5609","Type 11","56","09","Articles of yarn, strip or the like of heading no. 5404 or 5405; twine, cordage, rope or cables n.e.c. or included","Articles en fils, lames ou formes similaires des n°5404 ou 5405, ficelles, cordes ou cordages, non dénommés ni compris ailleurs"
"5701","Type 11","57","01","Carpets and other textile floor coverings; knotted, whether or not made up","Tapis en matières textiles, à points noués ou enroulés, même confectionnés"
"5702","Type 11","57","02","Carpets and other textile floor coverings; woven, (not tufted or flocked), whether or not made up, including kelem, schumacks, karamanie and similar hand-woven rugs","Tapis et autres revêtements de sol en matières textiles, tissés, non touffetés ni floqués, même confectionnés, y compris les tapis dits « Kelim » ou « Kilim », « Schumacks » ou « Soumak », « Karamanie » et tapis similaires tissés à la main"
"5703","Type 11","57","03","Carpets and other textile floor coverings; tufted, whether or not made up","Tapis et autres revêtements de sol en matières textiles, touffetés, même confectionnés"
"5704","Type 11","57","04","Carpets and other textile floor coverings; of felt, (not tufted or flocked), whether or not made up","Tapis et autres revêtements de sol, en feutre, non touffetés ni floqués, même confectionnés."
"5705","Type 11","57","05","Carpets and other textile floor coverings; n.e.c. in chapter 57, whether or not made up","Autres tapis et revêtements de sol en matières textiles, même confectionnés"
"5801","Type 11","58","01","Fabrics; woven pile and chenille fabrics, other than fabrics of heading no. 5802 or 5806","Velours et peluches tissés et tissus de chenille, autres que les articles des n°5802 ou 5806"
"5802","Type 11","58","02","Fabrics; terry towelling and similar woven terry fabrics other than narrow fabrics of heading no. 5806; tufted textile fabrics, excluding products of heading no. 5703","Tissus bouclés du genre éponge, autres que les articles du n°5806 ; surfaces textiles touffetées, autres que les produits du n°5703"
"5803","Type 11","58","03","Gauze; other than narrow fabrics of heading no. 5806","Tissus à point de gaze, autres que les articles du n°5806"
"5804","Type 11","58","04","Tulles and other net fabrics; not including woven, knitted or crocheted fabrics; lace in the piece, in strips or in motifs, (other than fabrics of headings 60.02 to 60.06)","Tulles, tulles-bobinots et tissus à mailles nouées ; dentelles en pièces, en bandes ou en motifs, autres que les produits des n°6002 à 6006"
"5805","Type 11","58","05","Tapestries; hand-woven, (Gobelins, Flanders, Aubusson, Beauvais and the like) and needle-worked tapestries (e.g. petit point, cross-stitch) whether or not made up","Tapisseries tissées à la main (genre Gobelins, Flandres, Aubusson, Beauvais et similaires) et tapisseries à l'aiguille (au petit point, au point de croix, par exemple), même confectionnées"
"5806","Type 11","58","06","Fabrics; narrow woven, other than goods of heading no. 5807; narrow fabrics consisting of warp without weft assembled by means of an adhesive (bolducs)","Rubanerie autre que les articles du n°5807 ; rubans sans trame, en fils ou fibres parallélisés et encollés (bolducs)"
"5807","Type 11","58","07","Labels, badges and similar articles; of textile materials, in the piece, in strips or cut to shape or size, not embroidered","Etiquettes, écussons et articles similaires en matières textiles, en pièces, en rubans ou découpés, non brodés"
"5808","Type 11","58","08","Braids in the piece; ornamental trimmings in the piece, without embroidery, other than knitted or crocheted; tassels, pompons and similar articles","Tresses en pièces ; articles de passementerie et articles ornementaux analogues, en pièces, sans broderie, autres que ceux en bonneterie ; glands, floches, olives, noix, pompons et articles similaires"
"5809","Type 11","58","09","Fabrics, woven; of metal thread and metallised yarn of heading no. 5605, of a kind used in apparel, as furnishing fabrics or similar purposes; n.e.c. or included","Tissus de fils de métal et tissus de filés métalliques ou de fils textiles métallisés du n°5605, des types utilisés pour l'habillement, l'ameublement ou usages similaires, non dénommés ni compris ailleurs"
"5810","Type 11","58","10","Embroidery; in the piece, in strips or in motifs","Broderies en pièces, en bandes ou en motifs"
"5811","Type 11","58","11","Quilted textile products; in the piece, composed of one or more layers of textile materials assembled with padding by stitching or otherwise (excluding embroidery of heading no. 5810)","Produits textiles matelassés en pièces, constitués d'une ou plusieurs couches de matières textiles associées à une matière de rembourrage par piqûre, capitonnage ou autre cloisonnement, autres que les broderies du n°5810"
"5901","Type 11","59","01","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","Tissus enduits de colle ou de matières amylacées, des types utilisés pour la reliure, le cartonnage, la gainerie ou usages similaires ; toiles à calquer ou transparentes pour le dessin ; toiles préparées pour la peinture ; bougran et tissus similaires raidis des types utilisés pour la chapellerie"
"5902","Type 11","59","02","Textile fabrics; tyrecord of high tenacity yarn of nylon or other polyamides polyesters or viscose rayon","Nappes tramées pour pneumatiques obtenues à partir de fils à haute ténacité de nylon ou d'autres polyamides, de polyesters ou de rayonne viscose"
"5903","Type 11","59","03","Textile fabrics impregnated, coated, covered or laminated with plastics, other than those of heading no. 5902","Tissus imprégnés, enduits ou recouverts de matière plastique ou stratifiés avec de la matière plastique, autres que ceux du n°5902"
"5904","Type 11","59","04","Linoleum, whether or not cut to shape; floor coverings consisting of a coating or covering applied on a textile backing, whether or not cut to shape","Linoléums, même découpés ; revêtements de sol consistant en un enduit ou un recouvrement appliqué sur un support textile, même découpés"
"5905","Type 11","59","05","Textile wall coverings","Revêtements muraux en matières textiles"
"5906","Type 11","59","06","Textile fabrics, rubberised; other than those of heading no. 5902","Tissus caoutchoutés, autres que ceux du n°5902"
"5907","Type 11","59","07","Textile fabrics; otherwise impregnated, coated or covered; painted canvas being theatrical scenery, studio back-cloths or the like","Autres tissus imprégnés, enduits ou recouverts ; toiles peintes pour décors de théâtres, fonds d'atelier ou usages analogues"
"5908","Type 11","59","08","Textile wicks, woven, plaited or knitted; for lamps, stoves, lighters, candles or the like; incandescent gas mantles and tubular knitted gas mantle fabric therefor, whether or not impregnated","Mèches tissées, tressées ou tricotées, en matières textiles, pour lampes, réchauds, briquets, bougies ou similaires ; manchons à incandescence et étoffes tubulaires tricotées servant à leur fabrication, même imprégnés"
"5909","Type 11","59","09","Textile hose piping and similar textile tubing; with or without lining, armour or accessories of other materials","Tuyaux pour pompes et tuyaux similaires, en matières textiles, même avec armatures ou accessoires en autres matières"
"5910","Type 11","59","10","Textiles; transmission or conveyor belts or belting, of textile material, whether or not impregnated, coated, covered or laminated with plastics, or reinforced with metal or other material","Courroies transporteuses ou de transmission en matières textiles, même imprégnées, enduites, recouvertes de matière plastique ou stratifiées avec de la matière plastique ou renforcées de métal ou d'autres matières"
"5911","Type 11","59","11","Textile products and articles for technical uses; specified in note 7 to this chapter","Produits et articles textiles pour usages techniques, visés à la Note 7 du présent Chapitre"
"6001","Type 11","60","01","Fabrics; pile fabrics, including long pile fabrics and terry fabrics, knitted or crocheted","Velours, peluches (y compris les étoffes dites « à longs poils ») et étoffes bouclées, en bonneterie"
"6002","Type 11","60","02","Fabrics; knitted or crocheted, other than those of heading 60.01, of a width not exceeding 30cm, containing by weight 5% or more of elastomeric yarn or rubber thread","Etoffes de bonneterie d'une largeur n'excédant pas 30 cm, contenant en poids 5 % ou plus de fils d'élastomères ou de fils de caoutchouc, autres que celles du n°6001"
"6003","Type 11","60","03","Fabrics; knitted or crocheted fabrics, other than those of heading 60.01 and 60.02, of a width not exceeding 30 cm,","Etoffes de bonneterie d'une largeur n'excédant pas 30 cm, autres que celles des n°6001 et 6002"
"6004","Type 11","60","04","Fabrics; knitted or crocheted fabrics of a width exceeding 30 cm, other than those of heading 60.01, containing by weight 5% or more of elastomeric yarn or rubber thread","Etoffes de bonneterie d'une largeur excédant 30 cm, contenant en poids 5 % ou plus de fils d'élastomères ou de fils de caoutchouc, autres que celles du n°6001"
"6005","Type 11","60","05","Fabrics; warp knit (including those made on galloon knitting machines), other than those of headings 60.01 to 60.04","Etoffes de bonneterie-chaîne (y compris celles obtenues sur métiers à galonner), autres que celles des n°6001 à 6004"
"6006","Type 11","60","06","Fabrics; knitted or crocheted fabrics, other than those of headings 60.01 to 60.04","Autres étoffes de bonneterie"
"6101","Type 11","61","01","Coats; men's or boys' overcoats, car-coats, capes, cloaks, anoraks, ski-jackets, wind-cheaters, wind-jackets and similar articles; knitted or crocheted, other than those of heading no. 6103","Manteaux, cabans, capes, anoraks, blousons et articles similaires, en bonneterie, pour hommes ou garçonnets, à l'exclusion des articles du n°6103"
"6102","Type 11","61","02","Coats; women's or girls' overcoats, car-coats, capes, cloaks, anoraks, ski-jackets, wind-cheaters, wind-jackets and similar articles, knitted or crocheted, other than those of heading no. 6104","Manteaux, cabans, capes, anoraks, blousons et articles similaires, en bonneterie, pour femmes ou fillettes, à l'exclusion des articles du n°6104"
"6103","Type 11","61","03","Suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches, shorts (not swimwear); men's or boys', knitted or crocheted","Costumes ou complets, ensembles, vestons, pantalons, salopettes à bretelles, culottes et shorts (autres que pour le bain), en bonneterie, pour hommes ou garçonnets"
"6104","Type 11","61","04","Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (not swimwear), women's or girls', knitted or crocheted","Costumes tailleurs, ensembles, vestes, robes, jupes, jupes-culottes, pantalons, salopettes à bretelles, culottes et shorts (autres que pour le bain), en bonneterie, pour femmes ou fillettes"
"6105","Type 11","61","05","Shirts; men's or boys', knitted or crocheted","Chemises et chemisettes, en bonneterie, pour hommes ou garçonnets"
"6106","Type 11","61","06","Blouses, shirts and shirt-blouses; women's or girls', knitted or crocheted","Chemisiers, blouses, blouses-chemisiers et chemisettes, en bonneterie, pour femmes ou fillettes"
"6107","Type 11","61","07","Underpants, briefs, nightshirts, pyjamas, bathrobes, dressing gowns and similar articles; men's or boys', knitted or crocheted","Slips, caleçons, chemises de nuit, pyjamas, peignoirs de bain, robes de chambre et articles similaires, en bonneterie, pour hommes ou garçonnets"
"6108","Type 11","61","08","Slips, petticoats, briefs, panties, nightdresses, pyjamas, negligees, bathrobes, dressing gowns and similar articles; women's or girls', knitted or crocheted","Combinaisons ou fonds de robes, jupons, slips, chemises de nuit, pyjamas, déshabillés, peignoirs de bain, robes de chambre et articles similaires, en bonneterie, pour femmes ou fillettes"
"6109","Type 11","61","09","T-shirts, singlets and other vests; knitted or crocheted","T-shirts et maillots de corps, en bonneterie"
"6110","Type 11","61","10","Jerseys, pullovers, cardigans, waistcoats and similar articles; knitted or crocheted","Chandails, pull-overs, cardigans, gilets et articles similaires, y compris les sous-pulls, en bonneterie"
"6111","Type 11","61","11","Garments and clothing accessories, babies'; knitted or crocheted","Vêtements et accessoires du vêtement, en bonneterie, pour bébés"
"6112","Type 11","61","12","Track suits, ski suits and swimwear; knitted or crocheted","Survêtements de sport (trainings), combinaisons et ensembles de ski, maillots, culottes et slips de bain, en bonneterie"
"6113","Type 11","61","13","Garments made up of knitted or crocheted fabrics of heading no. 5903, 5906 and 5907","Vêtements confectionnés en étoffes de bonneterie des n°5903, 5906 ou 5907"
"6114","Type 11","61","14","Garments; knitted or crocheted, n.e.c. in chapter 61","Autres vêtements, en bonneterie"
"6115","Type 11","61","15","Hosiery; panty hose, tights, stockings, socks and other hosiery, including graduated compression hosiery (for example, stockings for varicose veins) and footwear without applied soles, knitted or crocheted","Collants (bas-culottes), bas, mi-bas, chaussettes et autres articles chaussants, y compris les collants (bas-culottes), bas et mi-bas à compression dégressive (les bas à varices, par exemple), en bonneterie"
"6116","Type 11","61","16","Gloves, mittens and mitts; knitted or crocheted","Gants, mitaines et moufles, en bonneterie"
"6117","Type 11","61","17","Clothing accessories; made up, knitted or crocheted, knitted or crocheted parts of garments or of clothing accessories","Autres accessoires confectionnés du vêtement, en bonneterie ; parties de vêtements ou d'accessoires du vêtement, en bonneterie"
"6201","Type 11","62","01","Overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, men's or boys', other than those of heading no. 6203 (not knitted or crocheted)","Manteaux, cabans, capes, anoraks, blousons et articles similaires, pour hommes ou garçonnets, à l'exclusion des articles du n°6203"
"6202","Type 11","62","02","Coats; women's or girls' overcoats, carcoats, capes, cloaks, anoraks, ski-jackets, wind-cheaters, wind-jackets and similar articles, other than those of heading no. 6204 (not knitted or crocheted)","Manteaux, cabans, capes, anoraks, blousons et articles similaires, pour femmes ou fillettes, à l'exclusion des articles du n°6204"
"6203","Type 11","62","03","Suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches and shorts (other than swimwear); men's or boys' (not knitted or crocheted)","Costumes ou complets, ensembles, vestons, pantalons, salopettes à bretelles, culottes et shorts (autres que pour le bain), pour hommes ou garçonnets."
"6204","Type 11","62","04","Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear); women's or girls' (not knitted or crocheted)","Costumes tailleurs, ensembles, vestes, robes, jupes, jupesculottes, pantalons, salopettes à bretelles, culottes et shorts (autres que pour le bain), pour femmes ou fillettes"
"6205","Type 11","62","05","Shirts; men's or boys' (not knitted or crocheted)","Chemises et chemisettes, pour hommes ou garçonnets"
"6206","Type 11","62","06","Blouses, shirts and shirt-blouses; women's or girls' (not knitted or crocheted)","Chemisiers, blouses, blouses-chemisiers et chemisettes, pour femmes ou fillettes"
"6207","Type 11","62","07","Singlets and other vests, underpants, briefs, night-shirts, pyjamas, bathrobes, dressing gowns and similar articles; men's or boys' (not knitted or crocheted)","Gilets de corps, slips, caleçons, chemises de nuit, pyjamas, peignoirs de bain, robes de chambre et articles similaires, pour hommes ou garçonnets"
"6208","Type 11","62","08","Singlets and other vests, slips, petticoats, briefs, panties, nightdresses, pyjamas, negligees, bathrobes, dressing gowns and similar articles; women's or girls' (not knitted or crocheted)","Gilets de corps et chemises de jour, combinaisons ou fonds de robes, jupons, slips, chemises de nuit, pyjamas, déshabillés, peignoirs de bain, robes de chambre et articles similaires, pour femmes ou fillettes"
"6209","Type 11","62","09","Garments and clothing accessories; babies' (not knitted or crocheted)","Vêtements et accessoires du vêtement pour bébés"
"6210","Type 11","62","10","Garments made up of fabrics of heading no. 5602, 5603, 5903, 5906 or 5907 (not knitted or crocheted)","Vêtements confectionnés en produits des n°5602, 5603, 5903, 5906 ou 5907"
"6211","Type 11","62","11","Track suits, swimwear and other garments (not knitted or crocheted)","Survêtements de sport (trainings), combinaisons et ensembles de ski, maillots, culottes et slips de bain ; autres vêtements"
"6212","Type 11","62","12","Brassieres, girdles, corsets, braces, suspenders, garters and similar articles and parts thereof; whether or not knitted or crocheted","Soutiens-gorge, gaines, corsets, bretelles, jarretelles, jarretières et articles similaires et leurs parties, même en bonneterie"
"6213","Type 11","62","13","Handkerchiefs (not knitted or crocheted)","Mouchoirs et pochettes"
"6214","Type 11","62","14","Shawls, scarves, mufflers, mantillas, veils and the like (not knitted or crocheted)","Châles, écharpes, foulards, cache-nez, cache-col, mantilles, voiles et voilettes, et articles similaires."
"6215","Type 11","62","15","Ties, bow ties and cravats (not knitted or crocheted)","Cravates, noeuds papillons et foulards cravates"
"6216","Type 11","62","16","Gloves, mittens and mitts (not knitted or crocheted)","Gants, mitaines et moufles"
"6217","Type 11","62","17","Clothing accessories n.e.c.; parts of garments or accessories other than those of heading no. 6212 (not knitted or crocheted)","Autres accessoires confectionnés du vêtement ; parties de vêtements ou d'accessoires du vêtement, autres que celles du n°6212"
"6301","Type 11","63","01","Blankets and travelling rugs","Couvertures"
"6302","Type 11","63","02","Bed linen, table linen, toilet linen and kitchen linen","Linge de lit, de table, de toilette ou de cuisine"
"6303","Type 11","63","03","Curtains (including drapes) and interior blinds; curtain or bed valances","Vitrages, rideaux et stores d'intérieur ; cantonnières et tours de lits"
"6304","Type 11","63","04","Furnishing articles; excluding those of heading no. 9404","Autres articles d'ameublement, à l'exclusion de ceux du n°9404"
"6305","Type 11","63","05","Sacks and bags, of a kind used for the packing of goods","Sacs et sachets d'emballage"
"6306","Type 11","63","06","Tarpaulins, awnings and sunblinds; tents; sails for boats, sailboards or landcraft; camping goods","Bâches et stores d'extérieur ; tentes ; voiles pour embarcations, planches à voile ou chars à voile ; articles de campement"
"6307","Type 11","63","07","Textiles; made up articles n.e.c. in chapter 63, including dress patterns","Autres articles confectionnés, y compris les patrons de vêtements"
"6308","Type 11","63","08","Textiles; sets of woven fabric and yarn, with or without accessories, for making into rugs, tapestries, embroidered tablecloths, serviettes and similar textile articles, in packings for retail sale","Assortiments composés de pièces de tissus et de fils, même avec accessoires, pour la confection de tapis, de tapisseries, de nappes de table ou de serviettes brodées, ou d'articles textiles similaires, en emballages pour la vente au détail"
"6309","Type 11","63","09","Textiles; worn clothing and other worn articles","Articles de friperie"
"6310","Type 11","63","10","Rags; used or new, scrap twine, cordage, rope and cables and worn out articles of twine, cordage, rope or cables, of textile materials","Chiffons, ficelles, cordes et cordages, en matières textiles, sous forme de déchets ou d'articles hors d'usage"
"6401","Type 12","64","01","Footwear; waterproof, with outer soles and uppers of rubber or plastics, (uppers not fixed to the sole nor assembled by stitch, rivet, nail, screw, plug or similar)","Chaussures étanches à semelles extérieures et dessus en caoutchouc ou en matière plastique, dont le dessus n'a été ni réuni à la semelle extérieure par couture ou par des rivets, des clous, des vis, des tétons ou des dispositifs similaires, ni formé de différentes parties assemblées par ces mêmes procédés"
"6402","Type 12","64","02","Footwear; with outer soles and uppers of rubber or plastics (excluding waterproof footwear)","Autres chaussures à semelles extérieures et dessus en caoutchouc ou en matière plastique"
"6403","Type 12","64","03","Footwear; with outer soles of rubber, plastics, leather or composition leather and uppers of leather","Chaussures à semelles extérieures en caoutchouc, matière plastique, cuir naturel ou reconstitué et dessus en cuir naturel"
"6404","Type 12","64","04","Footwear; with outer soles of rubber, plastics, leather or composition leather and uppers of textile materials","Chaussures à semelles extérieures en caoutchouc, matière plastique, cuir naturel ou reconstitué et dessus en matières textiles"
"6405","Type 12","64","05","Footwear; other footwear n.e.c. in chapter 64","Autres chaussures"
"6406","Type 12","64","06","Footwear; parts of footwear; removable in-soles, heel cushions and similar articles; gaiters, le.g.ings and similar articles, and parts thereof","Parties de chaussures (y compris les dessus même fixés à des semelles autres que les semelles extérieures) ; semelles intérieures amovibles, talonnettes et articles similaires amovibles ; guêtres, jambières et articles similaires, et leurs parties"
"6501","Type 12","65","01","Hat-forms, hat bodies and hoods of felt, neither blocked to shape nor with made brims; plateaux and manchons (including slit manchons) of felt","Cloches non dressées (mises en forme) ni tournurées (mises en tournure), plateaux (disques), manchons (cylindres) même fendus dans le sens de la hauteur, en feutre, pour chapeaux"
"6502","Type 12","65","02","Hat-shapes; plaited or made by assembling strips of any material, neither blocked to shape, nor with made brims, nor lined, nor trimmed","Cloches ou formes pour chapeaux, tressées ou fabriquées par l'assemblage de bandes en toutes matières, non dressées (mises en forme) ni tournurées (mises en tournure) ni garnies"
"6504","Type 12","65","04","Hats and other headgear; plaited or made by assembling strips of any material, whether or not lined or trimmed","Chapeaux et autres coiffures, tressés ou fabriqués par l'assemblage de bandes en toutes matières, même garnis"
"6505","Type 12","65","05","Hats and other headgear; knitted or crocheted, or made up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed; hair-nets of any material, whether or not lined or trimmed","Chapeaux et autres coiffures en bonneterie ou confectionnés à l'aide de dentelles, de feutre ou d'autres produits textiles, en pièces (mais non en bandes), même garnis ; résilles et filets à cheveux en toutes matières, même garnis"
"6506","Type 12","65","06","Headgear; n.e.c. in chapter 65, whether or not lined or trimmed","Autres chapeaux et coiffures, même garnis"
"6507","Type 12","65","07","Head-bands, linings, covers, hat foundations, hat frames, peaks and chinstraps, for headgear","Bandes pour garniture intérieure, coiffes, couvre-coiffures, carcasses, visières et jugulaires pour la chapellerie"
"6601","Type 12","66","01","Umbrellas; sun umbrellas (including walking stick umbrellas, garden umbrellas and similar umbrellas)","Parapluies, ombrelles et parasols (y compris les parapluiescannes, les parasols de jardin et articles similaires)"
"6602","Type 12","66","02","Walking-sticks, seat-sticks, whips, riding-crops and the like","Cannes, cannes-sièges, fouets, cravaches et articles similaires"
"6603","Type 12","66","03","Trimmings, parts and accessories of articles of heading no. 6601 or 6602","Parties, garnitures et accessoires pour articles des n°6601 ou 6602"
"6701","Type 12","67","01","Skin and other parts of birds with their feather or down; feathers, parts of feather, down and articles thereof (other than goods of heading no. 0505 and worked quills and scapes)","Peaux et autres parties d'oiseaux revêtues de leurs plumes ou de leur duvet, plumes, parties de plumes, duvet et articles en ces matières, autres que les produits du n°0505 et les tuyaux et tiges de plumes, travaillés"
"6702","Type 12","67","02","Flowers, foliage and fruit, artificial, and parts thereof; articles made of artificial flowers, foliage or fruit","Fleurs, feuillages et fruits artificiels et leurs parties ; articles confectionnés en fleurs, feuillages ou fruits artificiels"
"6703","Type 12","67","03","Human hair, dressed, thinned, bleached or otherwise worked; wool or other animal hair or other textile materials, prepared for use in making wigs or the like","Cheveux remis, amincis, blanchis ou autrement préparés ; laine, poils et autres matières textiles, préparés pour la fabrication de perruques ou d'articles similaires"
"6704","Type 12","67","04","Wigs, false beards, eyebrows and eyelashes, switches and the like, of human or animal hair or of textile materials; articles of human hair, n.e.c. or included","Perruques, barbes, sourcils, cils, mèches et articles analogues en cheveux, poils ou matières textiles ; ouvrages en cheveux non dénommés ni compris ailleurs"
"6801","Type 13","68","01","Stone; setts, curbstones and flagstones, of natural stone (except slate)","Pavés, bordures de trottoirs et dalles de pavage, en pierres naturelles (autres que l'ardoise)"
"6802","Type 13","68","02","Monumental or building stone, worked (except slate) and articles thereof (not of heading no. 6801) mosaic cubes etc., of natural stone including slate; artificially coloured granules of natural stone","Pierres de taille ou de construction (autres que l'ardoise) travaillées et ouvrages en ces pierres, à l'exclusion de ceux du n°6801 ; cubes, dés et articles similaires pour mosaïques, en pierres naturelles (y compris l'ardoise), même sur support ; granulés, éclats et poudres de pierres naturelles (y compris l'ardoise), colorés artificiellement"
"6803","Type 13","68","03","Slate, worked; and articles of slate or of agglomerated slate","Ardoise naturelle travaillée et ouvrages en ardoise naturelle ou agglomérée (ardoisine)"
